,taxon_name,gbif_id,decimalLongitude,decimalLatitude,present/pseudo_absent,row_n
55,zea_mays_subsp_parviglumis,,-100.45611099999999,19.319444,1,55
56,zea_mays_subsp_parviglumis,,-101.906389,19.340556,1,56
57,zea_mays_subsp_parviglumis,,-100.903611,19.449167000000003,1,57
58,zea_mays_subsp_parviglumis,,-100.91833299999999,19.471389000000002,1,58
59,zea_mays_subsp_parviglumis,,-100.750833,19.046667000000003,1,59
60,zea_mays_subsp_parviglumis,,-101.442222,19.158610999999997,1,60
61,zea_mays_subsp_parviglumis,,-100.843333,18.884444000000002,1,61
62,zea_mays_subsp_parviglumis,,-101.341667,19.198332999999998,1,62
63,zea_mays_subsp_parviglumis,,-100.921111,19.541667,1,63
64,zea_mays_subsp_parviglumis,,-100.433611,19.289722,1,64
65,zea_mays_subsp_parviglumis,,-101.06277800000001,18.971667,1,65
66,zea_mays_subsp_parviglumis,,-100.70222199999999,19.229444,1,66
67,zea_mays_subsp_parviglumis,,-100.954167,18.808889,1,67
68,zea_mays_subsp_parviglumis,,-101.90083299999999,19.3075,1,68
69,zea_mays_subsp_parviglumis,,-101.34083299999999,19.225556,1,69
70,zea_mays_subsp_parviglumis,,-101.32,19.069167,1,70
71,zea_mays_subsp_parviglumis,,-101.454722,19.088889,1,71
72,zea_mays_subsp_parviglumis,,-101.88305600000001,19.29,1,72
73,zea_mays_subsp_parviglumis,,-100.92277800000001,19.489167000000002,1,73
74,zea_mays_subsp_parviglumis,,-100.783889,19.224722,1,74
75,zea_mays_subsp_parviglumis,,-101.48916700000001,19.133056,1,75
76,zea_mays_subsp_parviglumis,,-100.826944,19.337778,1,76
77,zea_mays_subsp_parviglumis,,-100.12301500000001,18.388329000000002,1,77
78,zea_mays_subsp_parviglumis,,-100.241667,18.841667,1,78
79,zea_mays_subsp_parviglumis,,-100.141665,18.383538,1,79
80,zea_mays_subsp_parviglumis,,-100.51083,19.24417,1,80
81,zea_mays_subsp_parviglumis,,-100.36306,18.7875,1,81
82,zea_mays_subsp_parviglumis,,-100.108375,18.393085,1,82
83,zea_mays_subsp_parviglumis,,-104.389278,20.812751000000002,1,83
84,zea_mays_subsp_parviglumis,,-103.08667,19.29083,1,84
85,zea_mays_subsp_parviglumis,,-104.54889,20.80361,1,85
86,zea_mays_subsp_parviglumis,,-100.918049,19.477767999999998,1,86
87,zea_mays_subsp_parviglumis,,-100.91471700000001,19.46724,1,87
88,zea_mays_subsp_parviglumis,,-101.04639,18.92444,1,88
89,zea_mays_subsp_parviglumis,,-103.98889,19.44472,1,89
90,zea_mays_subsp_parviglumis,,-100.014797,18.407937,1,90
91,zea_mays_subsp_parviglumis,,-99.46083,17.44417,1,91
92,zea_mays_subsp_parviglumis,,-100.86083,18.8775,1,92
93,zea_mays_subsp_parviglumis,,-100.232054,18.865575,1,93
94,zea_mays_subsp_parviglumis,,-100.39916,18.74087,1,94
95,zea_mays_subsp_parviglumis,,-104.5883,20.77767,1,95
96,zea_mays_subsp_parviglumis,,-100.19833,18.89611,1,96
97,zea_mays_subsp_parviglumis,,-100.3068,18.76807,1,97
98,zea_mays_subsp_parviglumis,,-100.44417,19.3275,1,98
99,zea_mays_subsp_parviglumis,,-99.18167,18.31889,1,99
100,zea_mays_subsp_parviglumis,,-100.2275,19.19417,1,100
101,zea_mays_subsp_parviglumis,,-99.83,18.343329999999998,1,101
102,zea_mays_subsp_parviglumis,,-99.50192,17.30027,1,102
103,zea_mays_subsp_parviglumis,,-99.42611,17.39556,1,103
104,zea_mays_subsp_parviglumis,,-102.34,20.398611,1,104
105,zea_mays_subsp_parviglumis,,-100.035071,18.393874,1,105
106,zea_mays_subsp_parviglumis,,-104.02306,19.425,1,106
107,zea_mays_subsp_parviglumis,,-99.79361,18.50306,1,107
108,zea_mays_subsp_parviglumis,,-104.5592,20.8292,1,108
109,zea_mays_subsp_parviglumis,,-99.2075,18.2225,1,109
110,zea_mays_subsp_parviglumis,,-99.7848,18.44831,1,110
111,zea_mays_subsp_parviglumis,,-100.2998,19.17022,1,111
112,zea_mays_subsp_parviglumis,,-101.34416999999999,19.1775,1,112
113,zea_mays_subsp_parviglumis,,-100.143635,18.37922,1,113
114,zea_mays_subsp_parviglumis,,-104.39631999999999,20.82078,1,114
115,zea_mays_subsp_parviglumis,,-100.49931,19.28507,1,115
116,zea_mays_subsp_parviglumis,,-104.43474,20.63136,1,116
117,zea_mays_subsp_parviglumis,,-99.20963,18.27819,1,117
118,zea_mays_subsp_parviglumis,,-104.40666999999999,20.807779999999998,1,118
119,zea_mays_subsp_parviglumis,,-104.19535,19.887970000000003,1,119
120,zea_mays_subsp_parviglumis,,-99.91999,18.44807,1,120
121,zea_mays_subsp_parviglumis,,-100.40666,18.74449,1,121
122,zea_mays_subsp_parviglumis,,-104.82139000000001,19.70111,1,122
123,zea_mays_subsp_parviglumis,,-100.256029,18.820478,1,123
124,zea_mays_subsp_parviglumis,,-100.30991999999999,18.71904,1,124
125,zea_mays_subsp_parviglumis,,-100.81784,19.3408,1,125
126,zea_mays_subsp_parviglumis,,-100.92278,19.585,1,126
127,zea_mays_subsp_parviglumis,,-100.434087,19.282066,1,127
128,zea_mays_subsp_parviglumis,,-99.5275,18.9775,1,128
129,zea_mays_subsp_parviglumis,,-100.2875,19.09972,1,129
130,zea_mays_subsp_parviglumis,,-99.47524,17.39164,1,130
131,zea_mays_subsp_parviglumis,,-102.33972,20.39806,1,131
132,zea_mays_subsp_parviglumis,,-99.9125,18.40778,1,132
133,zea_mays_subsp_parviglumis,,-104.36578,19.56245,1,133
134,zea_mays_subsp_parviglumis,,-100.255,19.072778,1,134
135,zea_mays_subsp_parviglumis,,-100.14291999999999,18.888479999999998,1,135
136,zea_mays_subsp_parviglumis,,-104.850045,19.786877,1,136
137,zea_mays_subsp_parviglumis,,-99.03611,18.97917,1,137
138,zea_mays_subsp_parviglumis,,-104.17191,19.899060000000002,1,138
139,zea_mays_subsp_parviglumis,,-100.3438,18.79117,1,139
140,zea_mays_subsp_parviglumis,,-104.0775,19.56083,1,140
141,zea_mays_subsp_parviglumis,,-104.85361,19.76278,1,141
142,zea_mays_subsp_parviglumis,,-101.21083,19.0775,1,142
143,zea_mays_subsp_parviglumis,,-100.94611,18.75056,1,143
144,zea_mays_subsp_parviglumis,,-100.36833,18.69444,1,144
145,zea_mays_subsp_parviglumis,,-100.91243,19.46893,1,145
146,zea_mays_subsp_parviglumis,,-100.96083,18.8275,1,146
147,zea_mays_subsp_parviglumis,,-104.240833,20.609722,1,147
148,zea_mays_subsp_parviglumis,,-99.465,17.43361,1,148
149,zea_mays_subsp_parviglumis,,-100.91741999999999,19.54821,1,149
150,zea_mays_subsp_parviglumis,,-101.2275,19.0775,1,150
151,zea_mays_subsp_parviglumis,,-99.46722,17.36056,1,151
152,zea_mays_subsp_parviglumis,,-104.391667,19.575,1,152
153,zea_mays_subsp_parviglumis,,-104.08972,19.925,1,153
154,zea_mays_subsp_parviglumis,,-100.96083,18.81083,1,154
155,zea_mays_subsp_parviglumis,,-100.25889000000001,19.18167,1,155
156,zea_mays_subsp_parviglumis,,-100.86742,18.85794,1,156
157,zea_mays_subsp_parviglumis,,-99.8275,18.344170000000002,1,157
158,zea_mays_subsp_parviglumis,,-99.20056,18.25167,1,158
159,zea_mays_subsp_parviglumis,,-103.95539000000001,19.863970000000002,1,159
160,zea_mays_subsp_parviglumis,,-100.31611099999999,19.143333,1,160
161,zea_mays_subsp_parviglumis,,-100.88194,19.41028,1,161
162,zea_mays_subsp_parviglumis,,-99.8275,18.36083,1,162
163,zea_mays_subsp_parviglumis,,-104.03474,19.901510000000002,1,163
164,zea_mays_subsp_parviglumis,,-104.04167,19.988889999999998,1,164
165,zea_mays_subsp_parviglumis,,-97.04028000000001,16.323610000000002,1,165
166,zea_mays_subsp_parviglumis,,-100.81361,18.88111,1,166
167,zea_mays_subsp_parviglumis,,-99.2275,18.2775,1,167
168,zea_mays_subsp_parviglumis,,-100.29916999999999,19.03417,1,168
169,zea_mays_subsp_parviglumis,,-100.95389,18.81972,1,169
170,zea_mays_subsp_parviglumis,,-104.4347,20.6314,1,170
171,zea_mays_subsp_parviglumis,,-99.46611,17.40333,1,171
172,zea_mays_subsp_parviglumis,,-104.14416999999999,20.74417,1,172
173,zea_mays_subsp_parviglumis,,-104.1625,19.90556,1,173
174,zea_mays_subsp_parviglumis,,-103.98889,19.95722,1,174
175,zea_mays_subsp_parviglumis,,-100.93299999999999,18.827,1,175
176,zea_mays_subsp_parviglumis,,-104.47944,20.68861,1,176
177,zea_mays_subsp_parviglumis,,-104.0625,19.515829999999998,1,177
178,zea_mays_subsp_parviglumis,,-100.32353,18.795184,1,178
179,zea_mays_subsp_parviglumis,,-102.016222,18.785517000000002,1,179
180,zea_mays_subsp_parviglumis,,-100.487776,19.230372,1,180
181,zea_mays_subsp_parviglumis,,-100.5525,18.98917,1,181
182,zea_mays_subsp_parviglumis,,-101.91806,19.33333,1,182
183,zea_mays_subsp_parviglumis,,-100.9775,18.894170000000003,1,183
184,zea_mays_subsp_parviglumis,,-100.152778,18.905832999999998,1,184
185,zea_mays_subsp_parviglumis,,-100.9275,18.844170000000002,1,185
186,zea_mays_subsp_parviglumis,,-99.31860999999999,17.40194,1,186
187,zea_mays_subsp_parviglumis,,-104.66035,19.72899,1,187
188,zea_mays_subsp_parviglumis,,-99.79204,18.48609,1,188
189,zea_mays_subsp_parviglumis,,-100.016667,18.383333,1,189
190,zea_mays_subsp_parviglumis,,-104.413611,20.819444,1,190
191,zea_mays_subsp_parviglumis,,-100.90777800000001,19.518056,1,191
192,zea_mays_subsp_parviglumis,,-104.85,19.758611,1,192
193,zea_mays_subsp_parviglumis,,-100.310278,18.761389,1,193
194,zea_mays_subsp_parviglumis,,-100.298333,18.811389000000002,1,194
195,zea_mays_subsp_parviglumis,,-100.892222,19.415833,1,195
196,zea_mays_subsp_parviglumis,,-104.075333,19.96785,1,196
197,zea_mays_subsp_parviglumis,,-99.071667,18.974444000000002,1,197
198,zea_mays_subsp_parviglumis,,-100.151167,18.868167,1,198
199,zea_mays_subsp_parviglumis,,-104.092833,19.923333,1,199
200,zea_mays_subsp_parviglumis,,-104.841944,19.786389,1,200
201,zea_mays_subsp_parviglumis,,-100.283889,19.045,1,201
202,zea_mays_subsp_parviglumis,,-99.054167,18.970556,1,202
203,zea_mays_subsp_parviglumis,,-99.873611,18.416667,1,203
204,zea_mays_subsp_parviglumis,,-99.233611,18.2525,1,204
205,zea_mays_subsp_parviglumis,,-104.15715,19.902383,1,205
206,zea_mays_subsp_parviglumis,,-100.27194399999999,18.610278,1,206
207,zea_mays_subsp_parviglumis,,-104.15866700000001,19.904567,1,207
208,zea_mays_subsp_parviglumis,,-103.9932,19.557967,1,208
209,zea_mays_subsp_parviglumis,,-99.03,18.975,1,209
210,zea_mays_subsp_parviglumis,,-104.84472199999999,19.764722,1,210
211,zea_mays_subsp_parviglumis,,-104.065167,19.9703,1,211
212,zea_mays_subsp_parviglumis,,-99.453056,17.389444,1,212
213,zea_mays_subsp_parviglumis,,-104.05,19.55,1,213
214,zea_mays_subsp_parviglumis,,-99.21333299999999,18.231944,1,214
215,zea_mays_subsp_parviglumis,,-99.891667,18.518333,1,215
216,zea_mays_subsp_parviglumis,,-99.2125,18.26,1,216
217,zea_mays_subsp_parviglumis,,-100.356667,18.640556,1,217
218,zea_mays_subsp_parviglumis,,-99.939722,18.427222,1,218
219,zea_mays_subsp_parviglumis,,-100.284444,19.063889,1,219
220,zea_mays_subsp_parviglumis,,-104.835,19.769722,1,220
221,zea_mays_subsp_parviglumis,,-99.315278,17.472777999999998,1,221
222,zea_mays_subsp_parviglumis,,-104.1795,19.896167000000002,1,222
223,zea_mays_subsp_parviglumis,,-104.16845,19.902567,1,223
224,zea_mays_subsp_parviglumis,,-104.0425,19.957783,1,224
225,zea_mays_subsp_parviglumis,,-100.270767,19.0488,1,225
226,zea_mays_subsp_parviglumis,,-104.80296700000001,19.7153,1,226
227,zea_mays_subsp_parviglumis,,-98.77444399999999,17.760278,1,227
228,zea_mays_subsp_parviglumis,,-100.75805600000001,19.049722,1,228
229,zea_mays_subsp_parviglumis,,-99.93333299999999,18.178055999999998,1,229
230,zea_mays_subsp_parviglumis,,-99.91583299999999,18.226667000000003,1,230
231,zea_mays_subsp_parviglumis,,-99.201672,17.419706,1,231
232,zea_mays_subsp_parviglumis,,-100.383333,18.633333,1,232
233,zea_mays_subsp_parviglumis,,-100.811944,19.308889,1,233
234,zea_mays_subsp_parviglumis,,-100.29055600000001,19.113889,1,234
235,zea_mays_subsp_parviglumis,,-103.983333,19.436783,1,235
236,zea_mays_subsp_parviglumis,,-97.04722199999999,16.322222,1,236
237,zea_mays_subsp_parviglumis,,-100.162717,18.846,1,237
238,zea_mays_subsp_parviglumis,,-99.508333,17.197778,1,238
239,zea_mays_subsp_parviglumis,,-99.792222,18.4925,1,239
240,zea_mays_subsp_parviglumis,,-100.006111,18.416389000000002,1,240
241,zea_mays_subsp_parviglumis,,-104.172167,19.900167,1,241
242,zea_mays_subsp_parviglumis,,-104.176,19.896167000000002,1,242
243,zea_mays_subsp_parviglumis,,-104.172967,19.90145,1,243
244,zea_mays_subsp_parviglumis,,-104.064667,19.971483,1,244
245,zea_mays_subsp_parviglumis,,-100.24055600000001,18.569444,1,245
246,zea_mays_subsp_parviglumis,,-100.363889,18.788611,1,246
247,zea_mays_subsp_parviglumis,,-100.81,19.298056,1,247
248,zea_mays_subsp_parviglumis,,-100.911111,19.458889000000003,1,248
249,zea_mays_subsp_parviglumis,,-99.8975,18.406944,1,249
250,zea_mays_subsp_parviglumis,,-100.30305600000001,19.161944000000002,1,250
251,zea_mays_subsp_parviglumis,,-100.818333,19.341110999999998,1,251
252,zea_mays_subsp_parviglumis,,-100.946111,18.805,1,252
253,zea_mays_subsp_parviglumis,,-99.393889,17.484167000000003,1,253
254,zea_mays_subsp_parviglumis,,-98.764444,17.773611,1,254
255,zea_mays_subsp_parviglumis,,-100.141667,18.383611,1,255
256,zea_mays_subsp_parviglumis,,-100.23,18.887778,1,256
257,zea_mays_subsp_parviglumis,,-99.9675,18.416667,1,257
258,zea_mays_subsp_parviglumis,,-100.246667,19.180278,1,258
259,zea_mays_subsp_parviglumis,,-99.3025,18.286667,1,259
260,zea_mays_subsp_parviglumis,,-100.171944,18.901111,1,260
261,zea_mays_subsp_parviglumis,,-99.976667,18.376110999999998,1,261
262,zea_mays_subsp_parviglumis,,-99.483056,17.286944000000002,1,262
263,zea_mays_subsp_parviglumis,,-100.81944399999999,19.348056,1,263
264,zea_mays_subsp_parviglumis,,-100.128889,18.385832999999998,1,264
265,zea_mays_subsp_parviglumis,,-100.313333,19.14,1,265
266,zea_mays_subsp_parviglumis,,-103.984167,19.951667,1,266
267,zea_mays_subsp_parviglumis,,-99.784444,18.504444,1,267
268,zea_mays_subsp_parviglumis,,-103.264444,19.321389,1,268
269,zea_mays_subsp_parviglumis,,-99.93028000000001,18.49417,1,269
270,zea_mays_subsp_parviglumis,,-100.92,19.48,1,270
271,zea_mays_subsp_parviglumis,,-99.904167,18.496667000000002,1,271
272,zea_mays_subsp_parviglumis,,-99.921389,18.417778,1,272
273,zea_mays_subsp_parviglumis,,-100.238889,18.853889000000002,1,273
274,zea_mays_subsp_parviglumis,,-100.226111,18.485,1,274
275,zea_mays_subsp_parviglumis,,-100.223056,18.562222,1,275
276,zea_mays_subsp_parviglumis,,-99.501667,18.953611,1,276
277,zea_mays_subsp_parviglumis,,-99.443056,17.406944,1,277
278,zea_mays_subsp_parviglumis,,-100.266111,19.078332999999997,1,278
279,zea_mays_subsp_parviglumis,,-104.15906700000001,19.904967000000003,1,279
280,zea_mays_subsp_parviglumis,,-100.163,18.857667000000003,1,280
281,zea_mays_subsp_parviglumis,,-100.300556,19.036111,1,281
282,zea_mays_subsp_parviglumis,,-104.17315,19.9075,1,282
283,zea_mays_subsp_parviglumis,,-100.36833299999999,18.694444,1,283
284,zea_mays_subsp_parviglumis,,-103.073667,19.301167,1,284
285,zea_mays_subsp_parviglumis,,-104.04638299999999,19.990682999999997,1,285
286,zea_mays_subsp_parviglumis,,-100.234833,19.072882999999997,1,286
287,zea_mays_subsp_parviglumis,,-104.09281700000001,19.923633,1,287
288,zea_mays_subsp_parviglumis,,-99.542222,17.171667000000003,1,288
289,zea_mays_subsp_parviglumis,,-100.254722,19.178611,1,289
290,zea_mays_subsp_parviglumis,,-100.78416700000001,19.221944,1,290
291,zea_mays_subsp_parviglumis,,-99.841389,18.350278,1,291
292,zea_mays_subsp_parviglumis,,-104.037472,19.959719,1,292
293,zea_mays_subsp_parviglumis,,-100.233611,18.545,1,293
294,zea_mays_subsp_parviglumis,,-100.814722,19.325,1,294
295,zea_mays_subsp_parviglumis,,-100.23861099999999,18.842778,1,295
296,zea_mays_subsp_parviglumis,,-99.89805600000001,18.492778,1,296
297,zea_mays_subsp_parviglumis,,-100.208889,18.894722,1,297
298,zea_mays_subsp_parviglumis,,-104.10883299999999,19.9155,1,298
299,zea_mays_subsp_parviglumis,,-99.201389,17.437778,1,299
300,zea_mays_subsp_parviglumis,,-104.225833,20.610833,1,300
301,zea_mays_subsp_parviglumis,,-99.91833299999999,18.214722000000002,1,301
302,zea_mays_subsp_parviglumis,,-99.436667,17.396667,1,302
303,zea_mays_subsp_parviglumis,,-100.305278,18.772778,1,303
304,zea_mays_subsp_parviglumis,,-104.419444,20.627778,1,304
305,zea_mays_subsp_parviglumis,,-104.191417,19.891733,1,305
306,zea_mays_subsp_parviglumis,,-104.838611,19.77,1,306
307,zea_mays_subsp_parviglumis,,-100.216389,19.176389,1,307
308,zea_mays_subsp_parviglumis,,-100.287778,19.173333,1,308
309,zea_mays_subsp_parviglumis,,-99.222778,17.419167,1,309
310,zea_mays_subsp_parviglumis,,-104.049433,19.960567,1,310
311,zea_mays_subsp_parviglumis,,-104.11116700000001,19.910332999999998,1,311
312,zea_mays_subsp_parviglumis,,-104.85006700000001,19.75,1,312
313,zea_mays_subsp_parviglumis,,-99.17666700000001,17.408610999999997,1,313
314,zea_mays_subsp_parviglumis,,-99.209722,17.453889,1,314
315,zea_mays_subsp_parviglumis,,-100.921389,19.581389,1,315
316,zea_mays_subsp_parviglumis,,-104.866817,19.7438,1,316
317,zea_mays_subsp_parviglumis,,-104.81944399999999,19.704722,1,317
318,zea_mays_subsp_parviglumis,,-103.983333,19.441667000000002,1,318
319,zea_mays_subsp_parviglumis,,-100.02972199999999,18.396389000000003,1,319
320,zea_mays_subsp_parviglumis,,-104.21991700000001,19.8653,1,320
321,zea_mays_subsp_parviglumis,,-100.331944,18.552222,1,321
322,zea_mays_subsp_parviglumis,,-104.00841700000001,19.933783,1,322
323,zea_mays_subsp_parviglumis,,-99.318611,17.467778,1,323
324,zea_mays_subsp_parviglumis,,-104.157167,19.9025,1,324
325,zea_mays_subsp_parviglumis,,-100.90083299999999,19.440278,1,325
326,zea_mays_subsp_parviglumis,,-104.10866700000001,19.915333,1,326
327,zea_mays_subsp_parviglumis,,-99.457222,17.375556,1,327
328,zea_mays_subsp_parviglumis,,-100.31485,19.141033,1,328
329,zea_mays_subsp_parviglumis,,-99.199972,18.242442,1,329
330,zea_mays_subsp_parviglumis,,-100.87861099999999,19.401389,1,330
331,zea_mays_subsp_parviglumis,,-100.914167,19.536944000000002,1,331
332,zea_mays_subsp_parviglumis,,-100.28222199999999,19.094167000000002,1,332
333,zea_mays_subsp_parviglumis,,-100.917,19.5667,1,333
334,zea_mays_subsp_parviglumis,,-99.4952,17.2632,1,334
335,zea_mays_subsp_parviglumis,,-100.083,18.3333,1,335
336,zea_mays_subsp_parviglumis,,-99.8167,18.3333,1,336
337,zea_mays_subsp_parviglumis,,-100.73299999999999,18.8833,1,337
338,zea_mays_subsp_parviglumis,,-100.117,18.3833,1,338
339,zea_mays_subsp_parviglumis,,-104.375,19.5583,1,339
340,zea_mays_subsp_parviglumis,,-99.4833,17.45,1,340
341,zea_mays_subsp_parviglumis,,-99.0667,18.8833,1,341
342,zea_mays_subsp_parviglumis,,-100.133,19.1833,1,342
343,zea_mays_subsp_parviglumis,,-100.22,18.85,1,343
344,zea_mays_subsp_parviglumis,,-99.053611,18.970556,1,344
345,zea_mays_subsp_parviglumis,,-99.2125,18.225556,1,345
346,zea_mays_subsp_parviglumis,,-100.108333,18.393889,1,346
347,zea_mays_subsp_parviglumis,,-99.92611099999999,18.450833,1,347
348,zea_mays_subsp_parviglumis,,-104.38305600000001,20.773611,1,348
349,zea_mays_subsp_parviglumis,,-100.883333,18.583333,1,349
350,zea_mays_subsp_parviglumis,,-99.85,18.35,1,350
351,zea_mays_subsp_parviglumis,,-104.11027800000001,19.912222,1,351
352,zea_mays_subsp_parviglumis,,-100.920556,19.483056,1,352
353,zea_mays_subsp_parviglumis,,-104.80305600000001,19.715278,1,353
354,zea_mays_subsp_parviglumis,,-100.295278,19.038889,1,354
355,zea_mays_subsp_parviglumis,,-104.17666700000001,19.896110999999998,1,355
356,zea_mays_subsp_parviglumis,,-102.36416700000001,20.153333,1,356
357,zea_mays_subsp_parviglumis,,-101.931389,19.371389,1,357
358,zea_mays_subsp_parviglumis,,-99.483333,17.45,1,358
359,zea_mays_subsp_parviglumis,,-100.355,19.147778,1,359
360,zea_mays_subsp_parviglumis,,-104.060833,19.9675,1,360
361,zea_mays_subsp_parviglumis,,-99.473056,17.295833,1,361
362,zea_mays_subsp_parviglumis,,-104.766667,19.75,1,362
363,zea_mays_subsp_parviglumis,,-100.966667,18.816667000000002,1,363
364,zea_mays_subsp_parviglumis,,-99.502778,18.953332999999997,1,364
365,zea_mays_subsp_parviglumis,,-101.94444399999999,19.344167000000002,1,365
366,zea_mays_subsp_parviglumis,,-100.328611,19.146389000000003,1,366
367,zea_mays_subsp_parviglumis,,-99.232778,18.250556,1,367
368,zea_mays_subsp_parviglumis,,-99.033333,18.966667,1,368
369,zea_mays_subsp_parviglumis,,-103.995278,19.943333,1,369
370,zea_mays_subsp_parviglumis,,-104.25,20.774444,1,370
371,zea_mays_subsp_parviglumis,,-100.945833,18.793889,1,371
372,zea_mays_subsp_parviglumis,,-104.818889,19.704167,1,372
373,zea_mays_subsp_parviglumis,,-100.91555600000001,18.82,1,373
374,zea_mays_subsp_parviglumis,,-99.483056,17.286667,1,374
375,zea_mays_subsp_parviglumis,,-100.416667,19.066667000000002,1,375
376,zea_mays_subsp_parviglumis,,-100.91166700000001,19.463611,1,376
377,zea_mays_subsp_parviglumis,,-101.213889,19.058889,1,377
378,zea_mays_subsp_parviglumis,,-104.0575,19.536111,1,378
379,zea_mays_subsp_parviglumis,,-100.344167,18.791667,1,379
380,zea_mays_subsp_parviglumis,,-99.466667,17.433332999999998,1,380
381,zea_mays_subsp_parviglumis,,-99.94555600000001,18.433889,1,381
382,zea_mays_subsp_parviglumis,,-99.21583299999999,18.258333,1,382
383,zea_mays_subsp_parviglumis,,-100.265833,19.078611,1,383
384,zea_mays_subsp_parviglumis,,-100.31666700000001,18.333333,1,384
385,zea_mays_subsp_parviglumis,,-100.18083299999999,18.899167000000002,1,385
386,zea_mays_subsp_parviglumis,,-101.192778,19.063056,1,386
387,zea_mays_subsp_parviglumis,,-100.166667,18.833333,1,387
388,zea_mays_subsp_parviglumis,,-100.466667,19.266667,1,388
389,zea_mays_subsp_parviglumis,,-97.0325,16.323889,1,389
390,zea_mays_subsp_parviglumis,,-100.35638900000001,18.64,1,390
391,zea_mays_subsp_parviglumis,,-104.70666700000001,19.763610999999997,1,391
392,zea_mays_subsp_parviglumis,,-99.283056,16.982222,1,392
393,zea_mays_subsp_parviglumis,,-100.238333,18.841944,1,393
394,zea_mays_subsp_parviglumis,,-100.466667,19.083333,1,394
395,zea_mays_subsp_parviglumis,,-104.55583299999999,20.836389,1,395
