,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2291963088,-3.1333330000000004,29.383333,Dioscorea cayenensis Lam.
1,2291963027,7.383333,3.9,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
2,2291963002,7.383333,3.9,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
3,2290592695,5.95,-7.466667,Dioscorea cayenensis Lam.
4,2290565447,7.383333,3.9,Dioscorea cayenensis Lam.
5,2290421657,7.421944,-3.828611,Dioscorea cayenensis Lam.
6,2290291965,4.566667,13.416667000000002,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
7,2289979460,7.421944,-3.828611,Dioscorea cayenensis Lam.
8,2289957482,7.421944,-3.828611,Dioscorea cayenensis Lam.
9,2289770231,8.102278,1.945139,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
10,2289572895,9.485,35.178333,Dioscorea cayenensis Lam.
11,2289159202,6.233333,-4.983333,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
12,2288901634,9.485,35.178333,Dioscorea cayenensis Lam.
13,2288758621,4.566667,13.416667000000002,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
14,2288683341,7.383333,3.9,Dioscorea cayenensis subsp. rotundata (Poir.) J.Miège
15,2288677796,7.421944,-3.828611,Dioscorea cayenensis Lam.
16,2287886040,5.733333,19.083333,Dioscorea cayenensis Lam.
17,2252220157,5.37,0.14,Dioscorea cayenensis Lam.
18,2252220003,5.37,0.14,Dioscorea cayenensis Lam.
19,2252219778,5.37,0.14,Dioscorea cayenensis Lam.
20,2252219769,5.39,0.11,Dioscorea cayenensis Lam.
21,2252219564,5.37,0.14,Dioscorea cayenensis Lam.
22,2252219527,5.37,0.14,Dioscorea cayenensis Lam.
23,2252219523,5.37,0.14,Dioscorea cayenensis Lam.
24,2237137286,9.202746000000001,2.2791669999999997,Dioscorea cayenensis Lam.
25,2237134791,10.975013,1.5620479999999999,Dioscorea cayenensis Lam.
26,2237134456,10.955192,1.54454,Dioscorea cayenensis Lam.
27,2237134416,11.004652,1.5894139999999999,Dioscorea cayenensis Lam.
