,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2291956006,5.45,10.066667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
1,2291955984,5.45,10.066667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
2,2291955842,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
3,2291955759,4.95,9.933333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
4,2291955710,10.616667,13.566667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
5,2291955650,9.383333,13.5,Cucurbita maxima (Duchesne) Duchesne ex Poir.
6,2291955574,0.05,18.316667000000002,Cucurbita maxima (Duchesne) Duchesne ex Poir.
7,2291955542,9.383333,13.5,Cucurbita maxima (Duchesne) Duchesne ex Poir.
8,2291955258,4.95,9.933333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
9,2291955148,52.783333,6.516667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
10,2291955141,5.466667,10.416667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
11,2291955119,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
12,2291955091,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
13,2291954522,12.157167,3.057667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
14,2291086515,52.168782,4.637565,Cucurbita maxima (Duchesne) Duchesne ex Poir.
15,2291085835,12.516667,121.4,Cucurbita maxima (Duchesne) Duchesne ex Poir.
16,2290517320,4.65,-7.683333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
17,2290506427,7.2,2.6333330000000004,Cucurbita maxima (Duchesne) Duchesne ex Poir.
18,2290301404,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
19,2290197119,6.8333330000000005,-3.333333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
20,2290159685,7.133333,3.833333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
21,2290156171,4.65,-7.683333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
22,2290095470,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
23,2290093066,6.8333330000000005,-3.333333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
24,2290000027,16.833333,121.16666699999999,Cucurbita maxima (Duchesne) Duchesne ex Poir.
25,2289957455,5.466667,10.416667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
26,2289957405,12.516667,121.4,Cucurbita maxima (Duchesne) Duchesne ex Poir.
27,2289837293,52.168782,4.637565,Cucurbita maxima (Duchesne) Duchesne ex Poir.
28,2289777794,52.783333,6.516667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
29,2289771306,-5.033333,15.166667000000002,Cucurbita maxima (Duchesne) Duchesne ex Poir.
30,2289760646,4.95,9.933333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
31,2289731420,5.466667,10.416667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
32,2289688708,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
33,2289525194,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
34,2289323037,7.316667,13.583332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
35,2289146214,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
36,2289100855,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
37,2288985080,9.35,2.6166669999999996,Cucurbita maxima (Duchesne) Duchesne ex Poir.
38,2288932944,12.516667,121.4,Cucurbita maxima (Duchesne) Duchesne ex Poir.
39,2288815729,10.6,14.333332999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
40,2288762294,5.45,10.066667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
41,2288741832,4.95,9.933333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
42,2288559578,-36.35,148.416667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
43,2288532739,52.168782,4.637565,Cucurbita maxima (Duchesne) Duchesne ex Poir.
44,2288267653,7.2,2.6333330000000004,Cucurbita maxima (Duchesne) Duchesne ex Poir.
45,2288266323,10.616667,13.566667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
46,2283231753,53.215338,34.65753,Cucurbita maxima (Duchesne) Duchesne ex Poir.
47,2273846870,-33.47269,-70.64724,Cucurbita maxima (Duchesne) Duchesne ex Poir.
48,2270405304,50.71667,3.2177599999999997,Cucurbita maxima (Duchesne) Duchesne ex Poir.
49,2270308039,50.60178,4.83617,Cucurbita maxima (Duchesne) Duchesne ex Poir.
50,2269016975,-20.09,-63.508889,Cucurbita maxima (Duchesne) Duchesne ex Poir.
51,2252088835,-36.878232000000004,174.848907,Cucurbita maxima (Duchesne) Duchesne ex Poir.
52,2251894481,-43.646145000000004,172.461218,Cucurbita maxima subsp. maxima
53,2248474524,-31.389721999999995,-63.700832999999996,Cucurbita maxima (Duchesne) Duchesne ex Poir.
54,2248474467,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. andreana (Naud.) Filov
55,2248474260,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. maxima
56,2248474067,-31.390833,-64.190833,Cucurbita maxima subsp. maxima
57,2248473909,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. maxima
58,2248473871,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. maxima
59,2248473835,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. maxima
60,2248472993,-31.599166999999998,-63.965832999999996,Cucurbita maxima subsp. andreana (Naud.) Filov
61,2248472931,-31.420833000000002,-64.201944,Cucurbita maxima subsp. maxima
62,2248472778,-31.363611,-64.276389,Cucurbita maxima subsp. maxima
63,2248472642,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. andreana (Naud.) Filov
64,2248472641,-30.974721999999996,-64.11027800000001,Cucurbita maxima subsp. andreana (Naud.) Filov
65,2248472558,-31.363611,-64.276389,Cucurbita maxima subsp. maxima
66,2248472533,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. andreana (Naud.) Filov
67,2248472455,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. andreana (Naud.) Filov
68,2248472435,-31.416666999999997,-64.204167,Cucurbita maxima subsp. maxima
69,2248472429,-32.573333,-63.526667,Cucurbita maxima subsp. andreana (Naud.) Filov
70,2248472421,-31.390833,-64.190833,Cucurbita maxima subsp. maxima
71,2248472357,-31.390833,-64.190833,Cucurbita maxima subsp. maxima
72,2248472342,-31.699721999999998,-63.531110999999996,Cucurbita maxima subsp. andreana (Naud.) Filov
73,2248472336,-31.400278000000004,-64.21055600000001,Cucurbita maxima subsp. maxima
74,2248472323,-31.420833000000002,-64.201944,Cucurbita maxima subsp. maxima
75,2248472317,-31.353056,-64.37138900000001,Cucurbita maxima subsp. andreana (Naud.) Filov
76,2248472105,-33.651111,-65.42611099999999,Cucurbita maxima subsp. andreana (Naud.) Filov
77,2246951002,59.493398,17.834523,Cucurbita maxima (Duchesne) Duchesne ex Poir.
78,2246950955,59.49337,17.836292999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
79,2246933509,59.540449,17.626949,Cucurbita maxima (Duchesne) Duchesne ex Poir.
80,2245768049,56.696099,16.172477999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
81,2244285787,35.683403999999996,-79.611327,Cucurbita maxima (Duchesne) Duchesne ex Poir.
82,2239696830,5.0556589999999995,-75.495525,Cucurbita maxima (Duchesne) Duchesne ex Poir.
83,2238635978,10.7955,1.6761,Cucurbita maxima (Duchesne) Duchesne ex Poir.
84,2236853650,53.150047,34.882529,Cucurbita maxima (Duchesne) Duchesne ex Poir.
85,2236094802,-20.09,-63.5089,Cucurbita maxima (Duchesne) Duchesne ex Poir.
86,2235641633,-5.806667,-61.281389000000004,Cucurbita maxima subsp. maxima
87,2235557775,55.562525,37.595192,Cucurbita maxima (Duchesne) Duchesne ex Poir.
88,2235351007,51.28272,4.2836099999999995,Cucurbita maxima (Duchesne) Duchesne ex Poir.
89,2235016639,-20.09,-63.50889,Cucurbita maxima (Duchesne) Duchesne ex Poir.
90,2028511689,-41.169338,175.311372,Cucurbita maxima (Duchesne) Duchesne ex Poir.
91,2013762025,-36.882943,174.5222,Cucurbita maxima (Duchesne) Duchesne ex Poir.
92,2005405515,41.305143,-96.05409399999999,Cucurbita maxima subsp. maxima
93,1993705991,-38.716226,177.939653,Cucurbita maxima (Duchesne) Duchesne ex Poir.
94,1990857051,55.87701,12.82951,Cucurbita maxima (Duchesne) Duchesne ex Poir.
95,1990511505,56.54189399999999,85.11138299999999,Cucurbita maxima (Duchesne) Duchesne ex Poir.
96,1988186019,49.25,-123.25,Cucurbita maxima (Duchesne) Duchesne ex Poir.
97,1987023246,-5.806667,-61.281389000000004,Cucurbita maxima subsp. maxima
98,1949050958,14.666667000000002,-16.25,Cucurbita maxima subsp. maxima
99,1947021421,48.67,11.21,Cucurbita maxima (Duchesne) Duchesne ex Poir.
100,1947021408,48.82,11.54,Cucurbita maxima (Duchesne) Duchesne ex Poir.
101,1947021406,48.82,11.21,Cucurbita maxima (Duchesne) Duchesne ex Poir.
102,1947021403,48.72,11.37,Cucurbita maxima (Duchesne) Duchesne ex Poir.
103,1947021375,48.47,11.54,Cucurbita maxima (Duchesne) Duchesne ex Poir.
104,1947021370,48.52,11.54,Cucurbita maxima (Duchesne) Duchesne ex Poir.
105,1947021363,48.92,11.29,Cucurbita maxima (Duchesne) Duchesne ex Poir.
106,1947021356,48.82,11.12,Cucurbita maxima (Duchesne) Duchesne ex Poir.
107,1947021313,50.01,11.56,Cucurbita maxima (Duchesne) Duchesne ex Poir.
108,1947021291,49.07,11.62,Cucurbita maxima (Duchesne) Duchesne ex Poir.
109,1947021289,48.97,11.29,Cucurbita maxima (Duchesne) Duchesne ex Poir.
110,1947021284,48.97,11.21,Cucurbita maxima (Duchesne) Duchesne ex Poir.
111,1947021277,48.72,11.12,Cucurbita maxima (Duchesne) Duchesne ex Poir.
112,1947021265,48.72,11.04,Cucurbita maxima (Duchesne) Duchesne ex Poir.
113,1947021079,50.17,10.22,Cucurbita maxima (Duchesne) Duchesne ex Poir.
114,1947021057,50.02,10.49,Cucurbita maxima (Duchesne) Duchesne ex Poir.
115,1946305505,8.62982,-75.21533199999999,Cucurbita maxima (Duchesne) Duchesne ex Poir.
116,1945446362,41.00425,-74.126141,Cucurbita maxima (Duchesne) Duchesne ex Poir.
117,1937286756,-10.4381,105.6856,Cucurbita maxima (Duchesne) Duchesne ex Poir.
118,1937025500,-10.4381,105.6856,Cucurbita maxima (Duchesne) Duchesne ex Poir.
119,1937002351,-10.4381,105.6856,Cucurbita maxima (Duchesne) Duchesne ex Poir.
120,1936922734,-10.4381,105.6856,Cucurbita maxima (Duchesne) Duchesne ex Poir.
121,1936603394,43.3429,-4.3584,Cucurbita maxima (Duchesne) Duchesne ex Poir.
122,1935610638,33.115175,-117.309358,Cucurbita maxima (Duchesne) Duchesne ex Poir.
123,1935512936,-33.8302,151.0217,Cucurbita maxima (Duchesne) Duchesne ex Poir.
124,1935406625,-33.551660999999996,150.90661,Cucurbita maxima (Duchesne) Duchesne ex Poir.
125,1934686715,10.888714,-74.05574,Cucurbita maxima (Duchesne) Duchesne ex Poir.
126,1932906744,3.4563900000000003,-74.14389,Cucurbita maxima (Duchesne) Duchesne ex Poir.
127,1932906743,3.468,-74.14956,Cucurbita maxima (Duchesne) Duchesne ex Poir.
128,1932899459,34.0052,-84.35,Cucurbita maxima (Duchesne) Duchesne ex Poir.
129,1932878567,3.46,-74.14,Cucurbita maxima (Duchesne) Duchesne ex Poir.
130,1931350452,-16.97,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
131,1930990319,-16.97,-67.22,Cucurbita maxima subsp. maxima
132,1930879698,40.958203000000005,-72.712225,Cucurbita maxima subsp. andreana (Naud.) Filov
133,1930788336,-16.93,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
134,1930684728,-16.93,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
135,1930263610,-9.916873173880736,-63.04220405820681,Cucurbita maxima subsp. maxima
136,1929927319,-16.97,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
137,1929657110,-16.93,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
138,1928980732,40.958203000000005,-72.712225,Cucurbita maxima subsp. andreana (Naud.) Filov
139,1928974103,-16.93,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
140,1928957927,-8.75,-63.9,Cucurbita maxima subsp. maxima
141,1928592173,-16.93,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
142,1928395257,40.958203000000005,-72.712225,Cucurbita maxima subsp. andreana (Naud.) Filov
143,1927960508,-16.97,-63.27,Cucurbita maxima subsp. andreana (Naud.) Filov
144,1919902656,50.417728000000004,8.229558,Cucurbita maxima (Duchesne) Duchesne ex Poir.
145,1919217966,38.499790000000004,-28.61122,Cucurbita maxima (Duchesne) Duchesne ex Poir.
146,1919217759,38.588229999999996,-28.728009999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
147,1919217704,38.54319,-28.72693,Cucurbita maxima (Duchesne) Duchesne ex Poir.
148,1919217696,38.58907,-28.67062,Cucurbita maxima (Duchesne) Duchesne ex Poir.
149,1919217471,38.58648,-28.842779999999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
150,1919217449,38.63411,-28.671670000000002,Cucurbita maxima (Duchesne) Duchesne ex Poir.
151,1919217275,38.58737,-28.785390000000003,Cucurbita maxima (Duchesne) Duchesne ex Poir.
152,1919217224,38.54483,-28.61223,Cucurbita maxima (Duchesne) Duchesne ex Poir.
153,1919217216,38.58987,-28.61324,Cucurbita maxima (Duchesne) Duchesne ex Poir.
154,1919216951,38.54233,-28.78428,Cucurbita maxima (Duchesne) Duchesne ex Poir.
155,1919216706,38.54402,-28.66958,Cucurbita maxima (Duchesne) Duchesne ex Poir.
156,1919216669,38.63327,-28.729090000000003,Cucurbita maxima (Duchesne) Duchesne ex Poir.
157,1919216458,38.63241,-28.786509999999996,Cucurbita maxima (Duchesne) Duchesne ex Poir.
158,1919216436,38.63491,-28.61425,Cucurbita maxima (Duchesne) Duchesne ex Poir.
159,1919216412,38.49815,-28.725859999999997,Cucurbita maxima (Duchesne) Duchesne ex Poir.
160,1916167288,-33.78075,150.97044,Cucurbita maxima (Duchesne) Duchesne ex Poir.
161,1915742963,-33.801056,151.03608300000002,Cucurbita maxima (Duchesne) Duchesne ex Poir.
162,1915697638,-33.78075,150.97044,Cucurbita maxima (Duchesne) Duchesne ex Poir.
163,1914315953,54.743784,55.990899,Cucurbita maxima (Duchesne) Duchesne ex Poir.
164,1913676038,50.168361,8.558764,Cucurbita maxima (Duchesne) Duchesne ex Poir.
165,1913136661,50.349049,8.112776,Cucurbita maxima (Duchesne) Duchesne ex Poir.
166,1899751973,39.937953,116.39844099999999,Cucurbita maxima (Duchesne) Duchesne ex Poir.
167,1898753179,47.0504,2.23469,Cucurbita maxima (Duchesne) Duchesne ex Poir.
168,1898348973,7.6,1.5,Cucurbita maxima (Duchesne) Duchesne ex Poir.
169,1897882389,56.06835400000001,12.769695,Cucurbita maxima (Duchesne) Duchesne ex Poir.
170,1897678636,-36.866667,174.666667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
171,1897644228,-37.766667,175.26666699999998,Cucurbita maxima (Duchesne) Duchesne ex Poir.
172,1896188387,19.7525,-96.788333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
173,1896188375,19.235,-96.939444,Cucurbita maxima (Duchesne) Duchesne ex Poir.
174,1895888845,17.733333,-92.008333,Cucurbita maxima (Duchesne) Duchesne ex Poir.
175,1895776073,-21.758333,-61.525,Cucurbita maxima subsp. maxima
176,1895776070,-8.758333,-63.75833299999999,Cucurbita maxima subsp. maxima
177,1895776054,-16.191667000000002,-67.741667,Cucurbita maxima subsp. maxima
178,1895776047,-21.758333,-61.525,Cucurbita maxima subsp. maxima
179,1895776030,-16.808332999999998,-67.225,Cucurbita maxima subsp. maxima
180,1895775982,-31.508333,-64.008333,Cucurbita maxima subsp. andreana (Naud.) Filov
181,1895775951,-21.758333,-61.525,Cucurbita maxima subsp. maxima
182,1894686724,19.784731394340234,-87.61083919015472,Cucurbita maxima (Duchesne) Duchesne ex Poir.
183,1894548104,17.7825,-91.855278,Cucurbita maxima (Duchesne) Duchesne ex Poir.
184,1893308251,17.9125,-91.809167,Cucurbita maxima (Duchesne) Duchesne ex Poir.
185,1893308237,17.7325,-92.011667,Cucurbita maxima (Duchesne) Duchesne ex Poir.
186,1890925099,4.263928,-74.392189,Cucurbita maxima (Duchesne) Duchesne ex Poir.
187,1881606291,48.42,11.86,Cucurbita maxima subsp. maxima
188,1879649526,43.26543,5.89331,Cucurbita maxima (Duchesne) Duchesne ex Poir.
189,1879642564,46.24378,5.66111,Cucurbita maxima (Duchesne) Duchesne ex Poir.
190,1879642507,45.09469,4.4619599999999995,Cucurbita maxima (Duchesne) Duchesne ex Poir.
191,1879619427,47.320440000000005,5.84695,Cucurbita maxima (Duchesne) Duchesne ex Poir.
192,1873583146,46.22676,6.309480000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
193,1873161144,46.39883,6.58046,Cucurbita maxima (Duchesne) Duchesne ex Poir.
194,1872596405,46.40283,6.45043,Cucurbita maxima (Duchesne) Duchesne ex Poir.
195,1868081579,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
196,1868081335,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
197,1868080639,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
198,1868078994,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
199,1868078463,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
200,1868078226,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
201,1868042420,47.8149,7.34479,Cucurbita maxima (Duchesne) Duchesne ex Poir.
202,1868041434,47.91895,6.951110000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
203,1868012925,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
204,1868012781,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
205,1868012243,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
206,1867946709,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
207,1867946698,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
208,1867946412,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
209,1867946052,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
210,1867928674,48.6131,7.68283,Cucurbita maxima (Duchesne) Duchesne ex Poir.
211,1867879910,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
212,1867879371,48.607690000000005,7.818230000000001,Cucurbita maxima (Duchesne) Duchesne ex Poir.
