,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2294354448,28.673664000000002,-17.778416,Mangifera indica L.
1,2292026235,-3.3833330000000004,29.35,Mangifera indica L.
2,2292025759,-3.3833330000000004,29.35,Mangifera indica L.
3,2292015010,0.481944,9.418958,Mangifera indica L.
4,2291895727,-24.666667,34.666667,Mangifera indica L.
5,2291895642,5.75,8.983333,Mangifera indica L.
6,2291895576,9.533333,41.4,Mangifera indica L.
7,2291895499,-13.4,37.4,Mangifera indica L.
8,2291895359,-0.033333,9.336111,Mangifera indica L.
9,2291895199,-3.3833330000000004,29.35,Mangifera indica L.
10,2291895098,8.25,34.583333,Mangifera indica L.
11,2291894974,6.316667,-10.8,Mangifera indica L.
12,2291894855,-3.3833330000000004,29.35,Mangifera indica L.
13,2291894744,0.036667,6.516667,Mangifera indica L.
14,2291540961,3.333333,-59.8,Mangifera indica L.
15,2291539843,13.75,100.583333,Mangifera indica L.
16,2291327572,-6.8707,108.582017,Mangifera indica L.
17,2291327412,-6.8707,108.582017,Mangifera indica L.
18,2291327173,-5.13205,119.55933300000001,Mangifera indica L.
19,2291323256,-7.665433,112.93856699999999,Mangifera indica L.
20,2291323118,-5.33295,119.479033,Mangifera indica L.
21,2291323009,-5.1302,119.54771699999999,Mangifera indica L.
22,2291322847,-5.1302,119.54771699999999,Mangifera indica L.
23,2290846339,-6.966667,109.86666699999999,Mangifera indica L.
24,2290846230,18.338097,-64.894095,Mangifera indica L.
25,2290846184,12.516667,121.4,Mangifera indica L.
26,2290846111,-8.6952,120.0675,Mangifera indica L.
27,2290846062,-6.442,110.7569,Mangifera indica L.
28,2290845925,-7.75,147.583333,Mangifera indica L.
29,2290845917,-7.9806,114.2169,Mangifera indica L.
30,2290845862,3.083333,102.633333,Mangifera indica L.
31,2290845857,-7.8425,110.645556,Mangifera indica L.
32,2290845825,-6.442,110.7569,Mangifera indica L.
33,2290845746,7.7667,98.9,Mangifera indica L.
34,2290845708,-6.966667,109.86666699999999,Mangifera indica L.
35,2290845693,-6.442,110.7569,Mangifera indica L.
36,2290845593,-6.966667,109.86666699999999,Mangifera indica L.
37,2290845555,-6.9128,110.7969,Mangifera indica L.
38,2290845537,-3.32882,128.91075,Mangifera indica L.
39,2290845524,-8.3151,116.4883,Mangifera indica L.
40,2290845504,-6.55,106.78333300000001,Mangifera indica L.
41,2290845497,-9.4,159.6,Mangifera indica L.
42,2290845449,-6.5897,106.7913,Mangifera indica L.
43,2290845446,-6.966667,109.86666699999999,Mangifera indica L.
44,2290845296,5.683333,116.36666699999999,Mangifera indica L.
45,2290845277,14.583332999999998,121.0,Mangifera indica L.
46,2290845269,-6.208611,106.016944,Mangifera indica L.
47,2290845259,-22.316667000000002,166.45,Mangifera indica L.
48,2290845253,12.866667,74.883333,Mangifera indica L.
49,2290845208,-0.23,100.63,Mangifera indica L.
50,2290845195,7.86,80.651667,Mangifera indica L.
51,2290845176,-6.55,106.78333300000001,Mangifera indica L.
52,2290845156,5.983333,116.53333300000001,Mangifera indica L.
53,2290845148,10.75,106.66666699999999,Mangifera indica L.
54,2290845141,-7.9166669999999995,112.91666699999999,Mangifera indica L.
55,2290845140,7.7667,98.9,Mangifera indica L.
56,2290845103,18.583333,98.483333,Mangifera indica L.
57,2290844999,16.916558,121.077942,Mangifera indica L.
58,2290844976,-7.1666669999999995,110.61666699999999,Mangifera indica L.
59,2290844928,3.0,102.333333,Mangifera indica L.
60,2290844926,1.3667,103.8,Mangifera indica L.
61,2290708908,-6.912778,107.62055600000001,Mangifera indica L.
62,2290696963,-7.9166669999999995,112.91666699999999,Mangifera indica L.
63,2290657637,5.140556,-55.068889,Mangifera indica L.
64,2290632227,3.7,97.1,Mangifera indica L.
65,2290610619,-11.666667,166.816667,Mangifera indica L.
66,2290600245,9.533333,41.4,Mangifera indica L.
67,2290597253,6.425,2.6425,Mangifera indica L.
68,2290597116,9.533333,41.4,Mangifera indica L.
69,2290539604,-24.666667,34.666667,Mangifera indica L.
70,2290480232,-6.716667,105.566667,Mangifera indica L.
71,2290459317,-7.1,109.016667,Mangifera indica L.
72,2290452788,-6.912778,107.62055600000001,Mangifera indica L.
73,2290445124,10.75,106.66666699999999,Mangifera indica L.
74,2290427346,-21.116667,55.533333,Mangifera indica L.
75,2290411383,-6.8694,109.1402,Mangifera indica L.
76,2290386860,5.161111,-55.06916700000001,Mangifera indica L.
77,2290323933,19.833333,99.266667,Mangifera indica L.
78,2290308427,5.683333,116.36666699999999,Mangifera indica L.
79,2290277353,-7.9806,114.2169,Mangifera indica L.
80,2290254182,-1.4240270000000002,127.65100000000001,Mangifera indica L.
81,2290239326,-3.4,104.833333,Mangifera indica L.
82,2290212106,7.4166669999999995,-3.816667,Mangifera indica L.
83,2290175592,8.25,34.583333,Mangifera indica L.
84,2290172930,-22.316667000000002,166.45,Mangifera indica L.
85,2290120639,-7.751389,110.6,Mangifera indica L.
