,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2292006715,5.3333330000000005,-3.816667,Dioscorea minutiflora Engl.
1,2291963594,5.7,-6.266667,Dioscorea minutiflora Engl.
2,2291963451,-4.3333330000000005,15.5,Dioscorea minutiflora Engl.
3,2291963294,6.8,2.6166669999999996,Dioscorea minutiflora Engl.
4,2291963290,0.616667,10.4,Dioscorea minutiflora Engl.
5,2291963265,0.566667,9.366667,Dioscorea minutiflora Engl.
6,2291963188,5.3333330000000005,-3.816667,Dioscorea minutiflora Engl.
7,2291963175,-2.85,10.116667,Dioscorea minutiflora Engl.
8,2291963066,-0.833333,12.7,Dioscorea minutiflora Engl.
9,2291963036,-2.233333,10.416667,Dioscorea minutiflora Engl.
10,2291963022,6.686667,-1.3433329999999999,Dioscorea minutiflora Engl.
11,2291963013,5.433333,-5.75,Dioscorea minutiflora Engl.
12,2291962984,7.433333,-7.816667,Dioscorea minutiflora Engl.
13,2291962966,3.4666669999999997,25.716667,Dioscorea minutiflora Engl.
14,2291962952,-0.833333,12.7,Dioscorea minutiflora Engl.
15,2291962882,-1.666667,11.25,Dioscorea minutiflora Engl.
16,2291962868,2.8833330000000004,9.9,Dioscorea minutiflora Engl.
17,2291962853,-0.666667,13.0,Dioscorea minutiflora Engl.
18,2291962826,-0.683333,11.916667,Dioscorea minutiflora Engl.
19,2291962755,0.633333,10.416667,Dioscorea minutiflora Engl.
20,2291962714,4.5833330000000005,13.733332999999998,Dioscorea minutiflora Engl.
21,2291962704,7.216667,-9.716667,Dioscorea minutiflora Engl.
22,2291962700,7.0,4.25,Dioscorea minutiflora Engl.
23,2291962655,5.433333,-5.75,Dioscorea minutiflora Engl.
24,2291962559,3.4666669999999997,25.716667,Dioscorea minutiflora Engl.
25,2291962390,1.001667,10.905,Dioscorea minutiflora Engl.
26,2291962365,4.5833330000000005,13.733332999999998,Dioscorea minutiflora Engl.
27,2291910587,5.383333,-4.05,Dioscorea minutiflora Engl.
28,2291608995,5.3333330000000005,-3.816667,Dioscorea minutiflora Engl.
29,2290670326,5.383333,-4.05,Dioscorea minutiflora Engl.
30,2290591698,6.8,2.6166669999999996,Dioscorea minutiflora Engl.
31,2290565826,5.366667,-4.058333,Dioscorea minutiflora Engl.
32,2290541272,-0.75,13.05,Dioscorea minutiflora Engl.
33,2290485296,6.533333,-3.0333330000000003,Dioscorea minutiflora Engl.
34,2290398003,3.4666669999999997,25.716667,Dioscorea minutiflora Engl.
35,2290241318,-0.666667,13.0,Dioscorea minutiflora Engl.
36,2290205219,2.8833330000000004,9.966667,Dioscorea minutiflora Engl.
37,2290180516,6.141833,0.9,Dioscorea minutiflora Engl.
38,2290046151,0.633333,10.4,Dioscorea minutiflora Engl.
39,2290042937,6.216667,-5.022167,Dioscorea minutiflora Engl.
40,2289819905,-2.233333,10.416667,Dioscorea minutiflora Engl.
41,2289813603,0.616667,10.4,Dioscorea minutiflora Engl.
42,2289805488,6.8,2.6166669999999996,Dioscorea minutiflora Engl.
43,2289672678,2.983333,9.916667,Dioscorea minutiflora Engl.
44,2289649390,6.816667,-10.333333,Dioscorea minutiflora Engl.
45,2289583964,6.816667,-10.333333,Dioscorea minutiflora Engl.
46,2289583110,7.7066669999999995,-8.398333000000001,Dioscorea minutiflora Engl.
47,2289537854,-0.733333,12.966667,Dioscorea minutiflora Engl.
48,2289504115,-2.233333,10.416667,Dioscorea minutiflora Engl.
49,2289472392,5.383333,-4.05,Dioscorea minutiflora Engl.
50,2289464614,-1.8666669999999999,28.45,Dioscorea minutiflora Engl.
51,2289462837,0.833333,24.466667,Dioscorea minutiflora Engl.
52,2289458482,-0.733333,12.966667,Dioscorea minutiflora Engl.
53,2289424450,2.816667,9.9,Dioscorea minutiflora Engl.
54,2289398936,0.633333,10.433333,Dioscorea minutiflora Engl.
55,2289385996,5.733333,-4.133333,Dioscorea minutiflora Engl.
56,2289338000,0.616667,10.4,Dioscorea minutiflora Engl.
57,2289269006,5.85,-7.4166669999999995,Dioscorea minutiflora Engl.
58,2289258032,-2.891528,13.241472,Dioscorea minutiflora Engl.
59,2289246629,-0.683333,11.916667,Dioscorea minutiflora Engl.
60,2289237250,2.8833330000000004,9.9,Dioscorea minutiflora Engl.
61,2289223162,5.383333,-4.05,Dioscorea minutiflora Engl.
62,2289217323,0.548972,9.355889,Dioscorea minutiflora Engl.
63,2289181087,0.283333,9.5,Dioscorea minutiflora Engl.
64,2289076236,5.383333,-4.05,Dioscorea minutiflora Engl.
65,2289061199,0.65,11.266667,Dioscorea minutiflora Engl.
66,2288994608,7.5,-8.483333,Dioscorea minutiflora Engl.
67,2288917307,6.141833,0.9,Dioscorea minutiflora Engl.
68,2288879520,0.6,9.433333,Dioscorea minutiflora Engl.
69,2288802685,-0.45,11.75,Dioscorea minutiflora Engl.
70,2288785457,-2.0,9.833333,Dioscorea minutiflora Engl.
71,2288737628,0.616667,10.4,Dioscorea minutiflora Engl.
72,2288643469,-2.85,10.116667,Dioscorea minutiflora Engl.
73,2288609286,-2.0,9.833333,Dioscorea minutiflora Engl.
74,2288596885,2.601667,9.941389,Dioscorea minutiflora Engl.
75,2288570985,5.3333330000000005,-4.116667,Dioscorea minutiflora Engl.
76,2288526777,2.8833330000000004,9.966667,Dioscorea minutiflora Engl.
77,2288464395,5.7,-6.266667,Dioscorea minutiflora Engl.
78,2288453382,6.231667,-0.54,Dioscorea minutiflora Engl.
79,2288413510,-0.1,18.683332999999998,Dioscorea minutiflora Engl.
80,2288258848,0.616667,10.4,Dioscorea minutiflora Engl.
81,2287881147,5.7,-6.266667,Dioscorea minutiflora Engl.
82,2287419905,5.383333,-4.05,Dioscorea minutiflora Engl.
83,2252220327,6.412000000000001,-1.206,Dioscorea minutiflora Engl.
84,2252220198,6.54,0.24,Dioscorea minutiflora Engl.
85,2252220186,6.4,-1.2,Dioscorea minutiflora Engl.
86,2252219946,4.52,-2.14,Dioscorea minutiflora Engl.
87,2252219672,6.23,0.23,Dioscorea minutiflora Engl.
88,2252219628,6.08,0.55,Dioscorea minutiflora Engl.
89,2252219565,6.1,0.36,Dioscorea minutiflora Engl.
90,2252219533,5.17,-2.35,Dioscorea minutiflora Engl.
91,2252219532,6.4,0.45,Dioscorea minutiflora Engl.
92,2234866931,5.733333,-4.133333,Dioscorea minutiflora Engl.
93,2234866438,5.016667,-6.216667,Dioscorea minutiflora Engl.
94,2234865691,5.8333330000000005,-7.1666669999999995,Dioscorea minutiflora Engl.
95,2013885305,-0.833333,12.7,Dioscorea minutiflora Engl.
96,2013884531,0.548972,9.355889,Dioscorea minutiflora Engl.
