"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2291346908,20.237,105.718,"Dioscorea hamiltonii Hook.f."
"2",1,2289119393,20.24,105.67,"Dioscorea hamiltonii Hook.f."
"3",2,2288828263,20.330333,105.615833,"Dioscorea hamiltonii Hook.f."
"4",3,1988188013,19,109,"Dioscorea hamiltonii Hook.f."
"5",4,1930135046,25.109,95.13749,"Dioscorea hamiltonii Hook.f."
"6",5,1825752683,18.502743,103.763291,"Dioscorea hamiltonii Hook.f."
"18",17,1825752097,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"19",18,1825752092,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"20",19,1825752089,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"21",20,1825752088,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"22",21,1825752085,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"23",22,1825752082,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"24",23,1825752081,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"25",24,1825752080,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"26",25,1825752076,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"27",26,1825752075,36.519977,103.891767,"Dioscorea hamiltonii Hook.f."
"28",27,1421198634,16.38,101.57,"Dioscorea hamiltonii Hook.f."
"29",28,1304564876,20.35,105.56278,"Dioscorea hamiltonii Hook.f."
"30",29,1304561282,14.91667,98.75,"Dioscorea hamiltonii Hook.f."
"31",30,1304561271,13,102.25,"Dioscorea hamiltonii Hook.f."
"32",31,1304030157,23.125462,104.702829,"Dioscorea hamiltonii Hook.f."
"33",32,1304030126,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"34",33,1304030110,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"35",34,1304030100,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"36",35,1304030092,24.004444,101.108594,"Dioscorea hamiltonii Hook.f."
"37",36,1304030076,22.01071,100.799775,"Dioscorea hamiltonii Hook.f."
"38",37,1303979339,24.004444,101.108594,"Dioscorea hamiltonii Hook.f."
"39",38,1303979335,22.01071,100.799775,"Dioscorea hamiltonii Hook.f."
"40",39,1303979324,23.125462,104.702829,"Dioscorea hamiltonii Hook.f."
"41",40,1303979307,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"42",41,1303979299,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"43",42,1303979273,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"44",43,1303968999,24.466672,112.626493,"Dioscorea hamiltonii Hook.f."
"45",44,1303968996,24.399048,113.987821,"Dioscorea hamiltonii Hook.f."
"46",45,1303968991,22.25257,111.721548,"Dioscorea hamiltonii Hook.f."
"47",46,1303968987,22.929376,112.044025,"Dioscorea hamiltonii Hook.f."
"48",47,1303968986,24.466672,112.626493,"Dioscorea hamiltonii Hook.f."
"49",48,1303968965,23.127041,113.341527,"Dioscorea hamiltonii Hook.f."
"50",49,1303968958,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"51",50,1303968956,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"52",51,1303968955,18.516726,110.029085,"Dioscorea hamiltonii Hook.f."
"53",52,1303968952,25.175621,110.351669,"Dioscorea hamiltonii Hook.f."
"54",53,1303968951,24.813781,113.184435,"Dioscorea hamiltonii Hook.f."
"55",54,1303968947,24.399048,113.987821,"Dioscorea hamiltonii Hook.f."
"56",55,1303968941,24.399048,113.987821,"Dioscorea hamiltonii Hook.f."
"57",56,1303968939,23.310937,110.090325,"Dioscorea hamiltonii Hook.f."
"58",57,1303968935,22.768327,111.569982,"Dioscorea hamiltonii Hook.f."
"59",58,1303968933,24.905949,108.842336,"Dioscorea hamiltonii Hook.f."
"60",59,1303968931,22.929376,112.044025,"Dioscorea hamiltonii Hook.f."
"61",60,1303968929,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"62",61,1303968928,23.160603,106.288701,"Dioscorea hamiltonii Hook.f."
"63",62,1303968927,22.391288,106.817838,"Dioscorea hamiltonii Hook.f."
"64",63,1303968925,23.127041,113.341527,"Dioscorea hamiltonii Hook.f."
"65",64,1303968922,18.249731,109.507052,"Dioscorea hamiltonii Hook.f."
"66",65,1303968919,24.742369,114.530132,"Dioscorea hamiltonii Hook.f."
"67",66,1303968917,22.008084,111.000731,"Dioscorea hamiltonii Hook.f."
"68",67,1303968916,25.175621,110.351669,"Dioscorea hamiltonii Hook.f."
"69",68,1303968914,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"70",69,1303968912,18.249731,109.507052,"Dioscorea hamiltonii Hook.f."
"71",70,1303968911,19.254108,110.45517,"Dioscorea hamiltonii Hook.f."
"72",71,1303968909,24.742369,114.530132,"Dioscorea hamiltonii Hook.f."
"73",72,1303968907,24.780744,112.377423,"Dioscorea hamiltonii Hook.f."
"74",73,1303968906,23.160603,106.288701,"Dioscorea hamiltonii Hook.f."
"75",74,1303968904,22.391288,106.817838,"Dioscorea hamiltonii Hook.f."
"76",75,1303968903,18.252625,109.511923,"Dioscorea hamiltonii Hook.f."
"77",76,1303968900,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"78",77,1303968899,18.252625,109.511923,"Dioscorea hamiltonii Hook.f."
"79",78,1303968898,18.252013,109.504134,"Dioscorea hamiltonii Hook.f."
"80",79,1303968895,22.768327,111.569982,"Dioscorea hamiltonii Hook.f."
"81",80,1303968894,19.772045,110.503471,"Dioscorea hamiltonii Hook.f."
"82",81,1303968891,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"83",82,1303968890,22.391288,106.817838,"Dioscorea hamiltonii Hook.f."
"84",83,1303968888,18.252013,109.504134,"Dioscorea hamiltonii Hook.f."
"85",84,1303968886,23.519195,110.462487,"Dioscorea hamiltonii Hook.f."
"86",85,1303968884,22.929376,112.044025,"Dioscorea hamiltonii Hook.f."
"87",86,1303968879,22.391288,106.817838,"Dioscorea hamiltonii Hook.f."
"88",87,1303968878,24.466672,112.626493,"Dioscorea hamiltonii Hook.f."
"89",88,1303968871,24.780744,112.377423,"Dioscorea hamiltonii Hook.f."
"90",89,1303968865,25.175621,110.351669,"Dioscorea hamiltonii Hook.f."
"91",90,1303968862,23.160603,106.288701,"Dioscorea hamiltonii Hook.f."
"92",91,1303968858,22.391288,106.817838,"Dioscorea hamiltonii Hook.f."
"93",92,1303968847,24.905949,108.842336,"Dioscorea hamiltonii Hook.f."
"94",93,1303967622,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"95",94,1303967458,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"96",95,1303967286,24.780744,112.377423,"Dioscorea hamiltonii Hook.f."
"97",96,1303967167,24.813781,113.184435,"Dioscorea hamiltonii Hook.f."
"98",97,1303967138,22.391288,106.817838,"Dioscorea hamiltonii Hook.f."
"99",98,1303966901,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"100",99,1303966720,18.252013,109.504134,"Dioscorea hamiltonii Hook.f."
"101",100,1303795567,19.254108,110.45517,"Dioscorea hamiltonii Hook.f."
"102",101,1303628070,24.466672,112.626493,"Dioscorea hamiltonii Hook.f."
"103",102,1303628067,32.287722,105.524765,"Dioscorea hamiltonii Hook.f."
"104",103,1303628056,24.466672,112.626493,"Dioscorea hamiltonii Hook.f."
"105",104,1303628055,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"106",105,1303628053,25.833607,116.357607,"Dioscorea hamiltonii Hook.f."
"107",106,1303628047,18.252625,109.511923,"Dioscorea hamiltonii Hook.f."
"108",107,1303628044,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"109",108,1303628042,18.249731,109.507052,"Dioscorea hamiltonii Hook.f."
"110",109,1303628040,24.466672,112.626493,"Dioscorea hamiltonii Hook.f."
"111",110,1303628039,24.186045,113.415062,"Dioscorea hamiltonii Hook.f."
"112",111,1303628038,19.772045,110.503471,"Dioscorea hamiltonii Hook.f."
"113",112,1303628037,18.249731,109.507052,"Dioscorea hamiltonii Hook.f."
