"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2292013769,10.7,13.716667,"Dioscorea abyssinica Hochst. ex Kunth"
"2",1,2291962406,6.4,38.3,"Dioscorea abyssinica Hochst. ex Kunth"
"3",2,2291962352,7.8,36.7,"Dioscorea abyssinica Hochst. ex Kunth"
"4",3,2291961973,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"5",4,2291961972,7.166667,35.3,"Dioscorea abyssinica Hochst. ex Kunth"
"6",5,2291961953,9.4,-7.15,"Dioscorea abyssinica Hochst. ex Kunth"
"7",6,2291961942,6.783333,37.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"8",7,2291961866,7.166667,37.95,"Dioscorea abyssinica Hochst. ex Kunth"
"9",8,2291961672,6.783333,37.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"10",9,2291961454,10.716667,13.716667,"Dioscorea abyssinica Hochst. ex Kunth"
"11",10,2290655784,5,8.916667,"Dioscorea abyssinica Hochst. ex Kunth"
"12",11,2290534882,0.616667,32.583333,"Dioscorea abyssinica Hochst. ex Kunth"
"13",12,2290457012,10.933333,3.7,"Dioscorea abyssinica Hochst. ex Kunth"
"14",13,2290428808,13.8,38.366667,"Dioscorea abyssinica Hochst. ex Kunth"
"15",14,2290303312,6.783333,37.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"16",15,2290275258,6.4,38.3,"Dioscorea abyssinica Hochst. ex Kunth"
"17",16,2290197872,7.166667,37.95,"Dioscorea abyssinica Hochst. ex Kunth"
"18",17,2290185216,9.583333,-4.016667,"Dioscorea abyssinica Hochst. ex Kunth"
"19",18,2289861598,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"20",19,2289758096,9.083333,36.083333,"Dioscorea abyssinica Hochst. ex Kunth"
"21",20,2289690319,10.192222,-9.185,"Dioscorea abyssinica Hochst. ex Kunth"
"22",21,2289613189,6.4,38.3,"Dioscorea abyssinica Hochst. ex Kunth"
"23",22,2289458649,6.833333,-7.7,"Dioscorea abyssinica Hochst. ex Kunth"
"24",23,2289440745,10.416667,34.55,"Dioscorea abyssinica Hochst. ex Kunth"
"25",24,2289381986,6.866667,2.516667,"Dioscorea abyssinica Hochst. ex Kunth"
"26",25,2289071884,7.8,36.7,"Dioscorea abyssinica Hochst. ex Kunth"
"27",26,2289033024,13,36.183333,"Dioscorea abyssinica Hochst. ex Kunth"
"28",27,2288862707,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"29",28,2288719815,1.432778,28.502222,"Dioscorea abyssinica Hochst. ex Kunth"
"30",29,2288694429,6.783333,37.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"31",30,2288351136,9.116667,0.95,"Dioscorea abyssinica Hochst. ex Kunth"
"32",31,2287879753,4.75,27.5,"Dioscorea abyssinica Hochst. ex Kunth"
"33",32,2252220019,5.37,0.14,"Dioscorea abyssinica Hochst. ex Kunth"
"34",33,2252219792,5.37,0.14,"Dioscorea abyssinica Hochst. ex Kunth"
"35",34,2252219692,6.08,0.01,"Dioscorea abyssinica Hochst. ex Kunth"
"36",35,2252219522,9.14745,-1.5031,"Dioscorea abyssinica Hochst. ex Kunth"
"37",36,2252219520,9.14745,-1.5031,"Dioscorea abyssinica Hochst. ex Kunth"
"38",37,2237171522,9.25,1.5166,"Dioscorea abyssinica Hochst. ex Kunth"
"39",38,2237171364,9.286169,1.499084,"Dioscorea abyssinica Hochst. ex Kunth"
"40",39,2237171300,9.0166,1.6666,"Dioscorea abyssinica Hochst. ex Kunth"
"41",40,2237171226,9.25,1.55,"Dioscorea abyssinica Hochst. ex Kunth"
"42",41,2237171110,8.4166,1.8833,"Dioscorea abyssinica Hochst. ex Kunth"
"43",42,2237171071,9.316218,1.563279,"Dioscorea abyssinica Hochst. ex Kunth"
"44",43,2237171023,9.1666,2.1666,"Dioscorea abyssinica Hochst. ex Kunth"
"45",44,2237171005,8.7333,1.9333,"Dioscorea abyssinica Hochst. ex Kunth"
"46",45,2237170765,9.25,1.55,"Dioscorea abyssinica Hochst. ex Kunth"
"47",46,2234866954,9.583333,-4.016667,"Dioscorea abyssinica Hochst. ex Kunth"
"48",47,2234865511,6.833333,-7.7,"Dioscorea abyssinica Hochst. ex Kunth"
"49",48,1949125066,10.5,16.416667,"Dioscorea abyssinica Hochst. ex Kunth"
"50",49,1949122950,8.366667,16.416667,"Dioscorea abyssinica Hochst. ex Kunth"
"51",50,1949122496,8.666667,18.616667,"Dioscorea abyssinica Hochst. ex Kunth"
"52",51,1949113830,10.933333,18.283333,"Dioscorea abyssinica Hochst. ex Kunth"
"53",52,1949111039,8.016667,16.6,"Dioscorea abyssinica Hochst. ex Kunth"
"54",53,1948994325,12.133333,2.383333,"Dioscorea abyssinica Hochst. ex Kunth"
"55",54,1948992670,12.183333,2.266667,"Dioscorea abyssinica Hochst. ex Kunth"
"56",55,1948951714,12.466667,-8.2,"Dioscorea abyssinica Hochst. ex Kunth"
"57",56,1948951564,12.466667,-8.2,"Dioscorea abyssinica Hochst. ex Kunth"
"58",57,1948951515,12.466667,-8.183333,"Dioscorea abyssinica Hochst. ex Kunth"
"59",58,1948951400,12.483333,-8.15,"Dioscorea abyssinica Hochst. ex Kunth"
"60",59,1948951069,12.483333,-8.166667,"Dioscorea abyssinica Hochst. ex Kunth"
"61",60,1948950629,12.483333,-8.233333,"Dioscorea abyssinica Hochst. ex Kunth"
"62",61,1948942078,12.966667,-7.433333,"Dioscorea abyssinica Hochst. ex Kunth"
"63",62,1948941885,12.983333,-7.416667,"Dioscorea abyssinica Hochst. ex Kunth"
"64",63,1948941831,12.983333,-7.416667,"Dioscorea abyssinica Hochst. ex Kunth"
"65",64,1948941772,12.966667,-7.416667,"Dioscorea abyssinica Hochst. ex Kunth"
"66",65,1948941364,12.983333,-7.4,"Dioscorea abyssinica Hochst. ex Kunth"
"67",66,1948941231,13,-7.4,"Dioscorea abyssinica Hochst. ex Kunth"
"68",67,1948941170,13,-7.4,"Dioscorea abyssinica Hochst. ex Kunth"
"69",68,1948940996,12.966667,-7.416667,"Dioscorea abyssinica Hochst. ex Kunth"
"70",69,1948903290,6.733333,11.9,"Dioscorea abyssinica Hochst. ex Kunth"
"71",70,1948903157,6.4,11.6,"Dioscorea abyssinica Hochst. ex Kunth"
"72",71,1948903013,6.083333,11.5,"Dioscorea abyssinica Hochst. ex Kunth"
"73",72,1948903006,6.7,11.733333,"Dioscorea abyssinica Hochst. ex Kunth"
"74",73,1948902143,7.25,12.8,"Dioscorea abyssinica Hochst. ex Kunth"
"75",74,1948893010,7.216667,13.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"76",75,1948812057,11.666667,2.633333,"Dioscorea abyssinica Hochst. ex Kunth"
"77",76,1948810226,11.9,2.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"78",77,1948809396,11.666667,2.633333,"Dioscorea abyssinica Hochst. ex Kunth"
"79",78,1948806715,11.666667,2.633333,"Dioscorea abyssinica Hochst. ex Kunth"
"80",79,1898349750,6.4,1.2,"Dioscorea abyssinica Hochst. ex Kunth"
"81",80,1898349712,10.9,0.2,"Dioscorea abyssinica Hochst. ex Kunth"
"82",81,1898349695,9.2,1,"Dioscorea abyssinica Hochst. ex Kunth"
"83",82,1898349681,9.5,1,"Dioscorea abyssinica Hochst. ex Kunth"
"84",83,1898349671,7.5,0.9,"Dioscorea abyssinica Hochst. ex Kunth"
"86",85,1890128994,9.24575,-1.8385,"Dioscorea abyssinica Hochst. ex Kunth"
"87",86,1890128984,9.24575,-1.8385,"Dioscorea abyssinica Hochst. ex Kunth"
"88",87,1844885836,8.137278,-5.10095,"Dioscorea abyssinica Hochst. ex Kunth"
"89",88,1844885832,9.505114,-7.564332,"Dioscorea abyssinica Hochst. ex Kunth"
"90",89,1825760541,13.8,38.37,"Dioscorea abyssinica Hochst. ex Kunth"
"91",90,1586014490,9.356135,2.555152,"Dioscorea abyssinica Hochst. ex Kunth"
"92",91,1586014309,9.338859,2.542106,"Dioscorea abyssinica Hochst. ex Kunth"
"93",92,1586014216,9.348852,2.557727,"Dioscorea abyssinica Hochst. ex Kunth"
"94",93,1586014210,9.340891,2.532836,"Dioscorea abyssinica Hochst. ex Kunth"
"95",94,1586014075,10.291225,3.381097,"Dioscorea abyssinica Hochst. ex Kunth"
"96",95,1586013965,10.290887,3.383844,"Dioscorea abyssinica Hochst. ex Kunth"
"97",96,1586013913,10.295278,3.377664,"Dioscorea abyssinica Hochst. ex Kunth"
"98",97,1586013851,10.295278,3.377664,"Dioscorea abyssinica Hochst. ex Kunth"
"99",98,1586013756,10.354499,3.147154,"Dioscorea abyssinica Hochst. ex Kunth"
"100",99,1586013572,10.358411,2.495107,"Dioscorea abyssinica Hochst. ex Kunth"
"101",100,1586013266,10.345408,2.391939,"Dioscorea abyssinica Hochst. ex Kunth"
"102",101,1586012607,10.531314,1.498485,"Dioscorea abyssinica Hochst. ex Kunth"
"103",102,1586010874,9.245727,1.5566,"Dioscorea abyssinica Hochst. ex Kunth"
"104",103,1586010799,8.836748,1.644729,"Dioscorea abyssinica Hochst. ex Kunth"
"105",104,1586010575,8.835985,1.676787,"Dioscorea abyssinica Hochst. ex Kunth"
"106",105,1586009280,10.531314,1.498485,"Dioscorea abyssinica Hochst. ex Kunth"
"107",106,1500084424,9.249143,1.511198,"Dioscorea abyssinica Hochst. ex Kunth"
"108",107,1500084260,9.567377,1.818067,"Dioscorea abyssinica Hochst. ex Kunth"
"109",108,1500084038,9.792919,1.574056,"Dioscorea abyssinica Hochst. ex Kunth"
"110",109,1500083866,9.531316,1.907395,"Dioscorea abyssinica Hochst. ex Kunth"
"111",110,1500083660,9.317835,1.562798,"Dioscorea abyssinica Hochst. ex Kunth"
"112",111,1500083466,9.908127,1.528995,"Dioscorea abyssinica Hochst. ex Kunth"
"113",112,1500083260,9.89011,1.778274,"Dioscorea abyssinica Hochst. ex Kunth"
"114",113,1500083103,9.846969,1.852957,"Dioscorea abyssinica Hochst. ex Kunth"
"115",114,1500082910,9.686748,1.592618,"Dioscorea abyssinica Hochst. ex Kunth"
"116",115,1500082738,9.70685,1.756519,"Dioscorea abyssinica Hochst. ex Kunth"
"117",116,1500082458,9.418471,1.917431,"Dioscorea abyssinica Hochst. ex Kunth"
"118",117,1500082324,9.750156,1.560715,"Dioscorea abyssinica Hochst. ex Kunth"
"119",118,1500082103,9.779987,1.497602,"Dioscorea abyssinica Hochst. ex Kunth"
"120",119,1500081960,9.685852,1.74948,"Dioscorea abyssinica Hochst. ex Kunth"
"121",120,1500081763,9.789382,1.526739,"Dioscorea abyssinica Hochst. ex Kunth"
"122",121,1424793019,10.316667,3.45,"Dioscorea abyssinica Hochst. ex Kunth"
"123",122,1424793014,10.933333,3.7,"Dioscorea abyssinica Hochst. ex Kunth"
"124",123,1424792990,10.316667,3.45,"Dioscorea abyssinica Hochst. ex Kunth"
"125",124,1424749734,8.891784,2.28985,"Dioscorea abyssinica Hochst. ex Kunth"
"126",125,1424749695,8.994352,2.26412,"Dioscorea abyssinica Hochst. ex Kunth"
"127",126,1424741003,11,3.49,"Dioscorea abyssinica Hochst. ex Kunth"
"128",127,1424740374,10.549347,3.189336,"Dioscorea abyssinica Hochst. ex Kunth"
"129",128,1424739954,10.843201,3.01035,"Dioscorea abyssinica Hochst. ex Kunth"
"130",129,1424733944,10.561721,3.544352,"Dioscorea abyssinica Hochst. ex Kunth"
"131",130,1424733874,10.367893,3.433536,"Dioscorea abyssinica Hochst. ex Kunth"
"132",131,1424733792,10.326014,3.378333,"Dioscorea abyssinica Hochst. ex Kunth"
"133",132,1413087089,9.353977,1.673502,"Dioscorea abyssinica Hochst. ex Kunth"
"134",133,1413086880,9.353977,1.545957,"Dioscorea abyssinica Hochst. ex Kunth"
"135",134,1413086670,9.315356,1.527246,"Dioscorea abyssinica Hochst. ex Kunth"
"136",135,1413086400,9.312646,1.51729,"Dioscorea abyssinica Hochst. ex Kunth"
"137",136,1413086148,9.279823,1.592392,"Dioscorea abyssinica Hochst. ex Kunth"
"138",137,1413085894,9.261272,1.585955,"Dioscorea abyssinica Hochst. ex Kunth"
"139",138,1413085620,9.245727,1.542395,"Dioscorea abyssinica Hochst. ex Kunth"
"140",139,1413084475,8.561087,2.239209,"Dioscorea abyssinica Hochst. ex Kunth"
"141",140,1413084233,8.310456,2.335339,"Dioscorea abyssinica Hochst. ex Kunth"
"142",141,1413083979,8.258816,2.530347,"Dioscorea abyssinica Hochst. ex Kunth"
"143",142,1413077353,8.630338,2.512495,"Dioscorea abyssinica Hochst. ex Kunth"
"144",143,1304556691,11.775,-5.95,"Dioscorea abyssinica Hochst. ex Kunth"
"145",144,1304556682,12.96667,-9.21667,"Dioscorea abyssinica Hochst. ex Kunth"
"146",145,1304556681,12.96667,-9.21667,"Dioscorea abyssinica Hochst. ex Kunth"
"148",147,1304556665,12.06667,-4.18333,"Dioscorea abyssinica Hochst. ex Kunth"
"149",148,1304556654,11.15,-8.15,"Dioscorea abyssinica Hochst. ex Kunth"
"150",149,1304556651,12.96667,-9.21667,"Dioscorea abyssinica Hochst. ex Kunth"
"151",150,1304556628,11.775,-5.95,"Dioscorea abyssinica Hochst. ex Kunth"
"152",151,1304308255,10.316667,3.45,"Dioscorea abyssinica Hochst. ex Kunth"
"153",152,1304308252,10.933333,3.7,"Dioscorea abyssinica Hochst. ex Kunth"
"154",153,1304308250,7.233333,-8.983333,"Dioscorea abyssinica Hochst. ex Kunth"
"155",154,1304308237,9.583333,-4.016667,"Dioscorea abyssinica Hochst. ex Kunth"
"156",155,1304308233,10.416667,34.55,"Dioscorea abyssinica Hochst. ex Kunth"
"157",156,1304308232,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"158",157,1304308230,13,36.183333,"Dioscorea abyssinica Hochst. ex Kunth"
"159",158,1304308229,6.783333,37.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"160",159,1304308228,9.4,-7.15,"Dioscorea abyssinica Hochst. ex Kunth"
"161",160,1304308225,6.225,-5.016667,"Dioscorea abyssinica Hochst. ex Kunth"
"162",161,1304308223,7.8,36.7,"Dioscorea abyssinica Hochst. ex Kunth"
"163",162,1304308217,9.083333,36.083333,"Dioscorea abyssinica Hochst. ex Kunth"
"164",163,1304308216,6.216667,-5.022167,"Dioscorea abyssinica Hochst. ex Kunth"
"165",164,1304308210,6.225,-5.016667,"Dioscorea abyssinica Hochst. ex Kunth"
"166",165,1304308209,5,8.916667,"Dioscorea abyssinica Hochst. ex Kunth"
"167",166,1304308203,10.316667,3.45,"Dioscorea abyssinica Hochst. ex Kunth"
"168",167,1304308202,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"169",168,1304308197,7.1,-8.916667,"Dioscorea abyssinica Hochst. ex Kunth"
"170",169,1304308196,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"171",170,1304308188,9.116667,0.95,"Dioscorea abyssinica Hochst. ex Kunth"
"172",171,1304308174,6.783333,37.683333,"Dioscorea abyssinica Hochst. ex Kunth"
"173",172,1304308170,10.716667,13.716667,"Dioscorea abyssinica Hochst. ex Kunth"
"174",173,1304308169,9.483333,41.9,"Dioscorea abyssinica Hochst. ex Kunth"
"175",174,1300522655,4.75,27.5,"Dioscorea abyssinica Hochst. ex Kunth"
"176",175,1300517657,7.7,-6.833333,"Dioscorea abyssinica Hochst. ex Kunth"
"177",176,1300517647,4.9,9.983333,"Dioscorea abyssinica Hochst. ex Kunth"
"178",177,1300516852,9.05,36.183333,"Dioscorea abyssinica Hochst. ex Kunth"
"179",178,1300516735,0.25,11.833333,"Dioscorea abyssinica Hochst. ex Kunth"
"180",179,1300516661,6.833333,35.25,"Dioscorea abyssinica Hochst. ex Kunth"
"181",180,1300516609,10.192222,-9.185,"Dioscorea abyssinica Hochst. ex Kunth"
"182",181,1300482969,10.416667,34.55,"Dioscorea abyssinica Hochst. ex Kunth"
"183",182,1300482961,6.833333,35.25,"Dioscorea abyssinica Hochst. ex Kunth"
"184",183,1300482958,8.266667,35.016667,"Dioscorea abyssinica Hochst. ex Kunth"
"185",184,1300481540,4.75,27.5,"Dioscorea abyssinica Hochst. ex Kunth"
"187",186,1291844137,9.844764,1.545954,"Dioscorea abyssinica Hochst. ex Kunth"
"188",187,1291844121,8.401665,2.615166,"Dioscorea abyssinica Hochst. ex Kunth"
"189",188,1291844112,6.74778,2.118633,"Dioscorea abyssinica Hochst. ex Kunth"
"190",189,1291844089,6.947737,2.138715,"Dioscorea abyssinica Hochst. ex Kunth"
"191",190,1291844077,7.629793,2.600421,"Dioscorea abyssinica Hochst. ex Kunth"
"192",191,1288130905,10.928417,-4.49275,"Dioscorea abyssinica Hochst. ex Kunth"
"193",192,1288130872,10.721733,-4.820517,"Dioscorea abyssinica Hochst. ex Kunth"
"194",193,1288130841,10.871383,-4.834,"Dioscorea abyssinica Hochst. ex Kunth"
"195",194,1288130834,11.075917,-4.753333,"Dioscorea abyssinica Hochst. ex Kunth"
"196",195,1288130758,11.557083,-4.150883,"Dioscorea abyssinica Hochst. ex Kunth"
"197",196,1274940323,6.98526,2.62595,"Dioscorea abyssinica Hochst. ex Kunth"
"198",197,1274940322,6.987008,2.626146,"Dioscorea abyssinica Hochst. ex Kunth"
"199",198,1265742822,13.8,38.37,"Dioscorea abyssinica Hochst. ex Kunth"
"200",199,1261904189,0.61666,32.58333,"Dioscorea abyssinica Hochst. ex Kunth"
"201",200,1261334794,1.432778,28.502222,"Dioscorea abyssinica Hochst. ex Kunth"
"202",201,1252665352,13.41,38.03,"Dioscorea abyssinica Hochst. ex Kunth"
"203",202,1252665326,12.82,37.37,"Dioscorea abyssinica Hochst. ex Kunth"
"204",203,1252665307,13.41,38.03,"Dioscorea abyssinica Hochst. ex Kunth"
"205",204,1252628490,9.05,36.18,"Dioscorea abyssinica Hochst. ex Kunth"
"206",205,1252628469,9.07,36.1,"Dioscorea abyssinica Hochst. ex Kunth"
"207",206,1252628443,7.15,35.3,"Dioscorea abyssinica Hochst. ex Kunth"
"208",207,1252628421,9.13,37.08,"Dioscorea abyssinica Hochst. ex Kunth"
"209",208,1252628284,6.08,35.25,"Dioscorea abyssinica Hochst. ex Kunth"
"210",209,1252628259,8.27,35.02,"Dioscorea abyssinica Hochst. ex Kunth"
"211",210,1252628241,10.42,34.55,"Dioscorea abyssinica Hochst. ex Kunth"
"213",212,1144668076,8.53496,0.97572,"Dioscorea abyssinica Hochst. ex Kunth"
"214",213,1144668065,7.7,-6.83333,"Dioscorea abyssinica Hochst. ex Kunth"
"215",214,1144668059,9.64732,2.34313,"Dioscorea abyssinica Hochst. ex Kunth"
"217",216,1144668045,14.36697,-14.46765,"Dioscorea abyssinica Hochst. ex Kunth"
"218",217,1144668041,9.58333,-4.01667,"Dioscorea abyssinica Hochst. ex Kunth"
"219",218,1099000389,8,39,"Dioscorea abyssinica Hochst. ex Kunth"
"220",219,1099000364,8,39,"Dioscorea abyssinica Hochst. ex Kunth"
"221",220,1057000920,12.956,36.157,"Dioscorea abyssinica Hochst. ex Kunth"
"222",221,1055981853,12.956,36.157,"Dioscorea abyssinica Hochst. ex Kunth"
"223",222,883345227,6.7333,2.1333,"Dioscorea abyssinica Hochst. ex Kunth"
"224",223,883345226,6.9166,2.1666,"Dioscorea abyssinica Hochst. ex Kunth"
"225",224,883345222,8.4833,2.4333,"Dioscorea abyssinica Hochst. ex Kunth"
"226",225,883345219,9.8333,1.55,"Dioscorea abyssinica Hochst. ex Kunth"
"227",226,883345217,6.45,2.35,"Dioscorea abyssinica Hochst. ex Kunth"
"228",227,883345209,7.4166,2.75,"Dioscorea abyssinica Hochst. ex Kunth"
"229",228,621138562,5.37,-0.14,"Dioscorea abyssinica Hochst. ex Kunth"
"230",229,621138561,5.37,-0.14,"Dioscorea abyssinica Hochst. ex Kunth"
"231",230,621138560,6.08,0.01,"Dioscorea abyssinica Hochst. ex Kunth"
"232",231,621138547,9.14745,-1.5031,"Dioscorea abyssinica Hochst. ex Kunth"
"233",232,621138546,9.14745,-1.5031,"Dioscorea abyssinica Hochst. ex Kunth"
"234",233,438869917,12.96667,-9.21667,"Dioscorea abyssinica Hochst. ex Kunth"
"235",234,438322717,11.775,-5.95,"Dioscorea abyssinica Hochst. ex Kunth"
"236",235,438203775,12.06667,-4.18333,"Dioscorea abyssinica Hochst. ex Kunth"
"237",236,438203774,11.15,-8.15,"Dioscorea abyssinica Hochst. ex Kunth"
"239",238,362415741,11.674583,-2.439262,"Dioscorea abyssinica Hochst. ex Kunth"
"240",239,346759732,9.016667,13.183333,"Dioscorea abyssinica Hochst. ex Kunth"
"241",240,346759731,9.016667,13.183333,"Dioscorea abyssinica Hochst. ex Kunth"
"242",241,346759695,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"243",242,346759693,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"244",243,346759123,10.966667,13.933333,"Dioscorea abyssinica Hochst. ex Kunth"
"245",244,346751419,8.401389,14.634722,"Dioscorea abyssinica Hochst. ex Kunth"
"246",245,346750332,8.401389,14.634722,"Dioscorea abyssinica Hochst. ex Kunth"
"247",246,346750123,10.7,13.716667,"Dioscorea abyssinica Hochst. ex Kunth"
"248",247,317862496,10.871383,-4.834,"Dioscorea abyssinica Hochst. ex Kunth"
"249",248,317862493,11.557083,-4.150883,"Dioscorea abyssinica Hochst. ex Kunth"
"250",249,317862475,12.483333,1.516667,"Dioscorea abyssinica Hochst. ex Kunth"
"251",250,317862474,12.483333,1.516667,"Dioscorea abyssinica Hochst. ex Kunth"
"252",251,317862473,10.736944,-4.162222,"Dioscorea abyssinica Hochst. ex Kunth"
"253",252,317862472,12.066667,0.35,"Dioscorea abyssinica Hochst. ex Kunth"
"254",253,317862471,12.066667,0.35,"Dioscorea abyssinica Hochst. ex Kunth"
