"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2270512790,26.7833,-109.25,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"2",1,2270511940,26.7889,-109.267,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"3",2,2268832640,11.086306,-84.887917,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"4",3,2268832445,12.117139,-85.787472,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"5",4,2268825895,13.626833,-86.397083,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"6",5,2236097577,17.88,-101.35,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"7",6,2236056692,18.42,-95.175,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"8",7,2236044378,17.85,-101.33,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"9",8,2235982875,15.68,-92.02,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"10",9,2235929778,17.85,-101.35,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"11",10,2235923772,18.75,-96.52,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"12",11,2235785930,19.45,-96.73,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"13",12,2235747264,19.43,-96.68,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"14",13,1990487054,23.678963,-106.589515,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"15",14,1897954329,21.343889,-103.2025,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"16",15,1896157976,18.4275,-95.161667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"17",16,1896157966,18.751667,-96.613889,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"18",17,1896157959,19.4575,-96.748056,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"19",18,1896157958,21.432222,-105.065,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"20",19,1896157957,19.441667,-96.691667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"21",20,1896157956,19.084167,-96.116667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"22",21,1896157947,19.341667,-96.625,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"23",22,1895809138,21.441667,-105.091667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"24",23,1895809135,21.4375,-104.931944,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"25",24,1895809010,21.426389,-105.058056,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"26",25,1895809005,21.426389,-105.058056,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"27",26,1895775150,26.913889,-108.925,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"28",27,1895775146,21.475,-104.841667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"29",28,1895775141,21.425,-104.691667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"30",29,1895775139,19.341667,-96.491667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"31",30,1895775134,21.158333,-104.908333,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"32",31,1895775131,21.341667,-104.858333,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"33",32,1895775126,22.508333,-105.375,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"34",33,1895775124,19.625,-105.091667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"35",34,1895775121,16.125,-92.058333,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"36",35,1895775119,24.808333,-107.391667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"37",36,1895775116,12.858333,-87.625,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"38",37,1895775114,24.008333,-106.425,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"39",38,1895775111,18.758333,-96.525,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"40",39,1895775109,15.841667,-97.041667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"41",40,1895775106,28.341667,-109.858333,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"42",41,1895775105,16.908333,-99.888333,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"43",42,1895775101,24.808333,-107.391667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"44",43,1895775099,15.38,-92.28,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
"45",44,1895775096,16.508333,-93.991667,"Cucurbita argyrosperma subsp. sororia (L.H.Bailey) L.C.Merrick & D.M.Bates"
