,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,1931074540,-11.83,-61.03,Manihot esculenta Crantz
1,1931051657,-9.33,-63.13,Manihot esculenta Crantz
2,1930653113,-6.055124,-50.173615999999996,Manihot esculenta Crantz
3,1930170550,-9.78,-63.08,Manihot esculenta Crantz
4,1929951365,-11.43,-61.58,Manihot esculenta Crantz
5,1929816618,-9.67,-63.08,Manihot esculenta Crantz
6,1929711877,-9.7114,-63.1147,Manihot esculenta Crantz
7,1929369768,-10.583333,-63.583332999999996,Manihot esculenta Crantz
8,1929151536,-10.57,-62.37,Manihot esculenta Crantz
9,1928673161,-9.2653,-64.6728,Manihot esculenta Crantz
10,1928270000,-8.765454826151473,-63.905350767011136,Manihot esculenta Crantz
11,1927799690,-11.8,-61.07,Manihot esculenta Crantz
12,1587322475,-16.5,-50.0,Manihot esculenta Crantz
13,1563556045,-16.383333,-52.0,Manihot esculenta Crantz
14,1563553477,-10.566667,-49.033333,Manihot esculenta Crantz
15,1563529419,-7.7,-48.383333,Manihot esculenta Crantz
16,1424472767,-9.500556,-65.04305500000001,Manihot esculenta Crantz
17,1304608120,-13.8,-47.416667,Manihot esculenta Crantz
18,1304608012,-15.75,-48.75,Manihot esculenta Crantz
19,1304607588,-8.666667,-61.416667000000004,Manihot esculenta Crantz
20,1304606677,-16.466667,-49.166667,Manihot esculenta Crantz
21,1304606543,-13.433333,-52.0,Manihot esculenta Crantz
22,1304606463,-16.433332999999998,-49.166667,Manihot esculenta Crantz
23,1304606296,-14.383332999999999,-48.5,Manihot esculenta Crantz
24,1304605380,-16.166667,-49.083333,Manihot esculenta Crantz
25,1304605160,-16.133333,-49.75,Manihot esculenta Crantz
26,1304605158,-16.133333,-49.7,Manihot esculenta Crantz
27,1304604224,-10.583056,-63.583056000000006,Manihot esculenta Crantz
28,1304594871,-13.440833,-49.148333,Manihot esculenta Crantz
29,1304587917,-9.667222,-55.21555600000001,Manihot esculenta Crantz
30,1304587861,-8.500556,-48.600833,Manihot esculenta Crantz
31,1304584745,-5.6666669999999995,-47.433333000000005,Manihot esculenta Crantz
32,1304185335,-9.667222,-55.21555600000001,Manihot esculenta Crantz
33,1304185331,-9.598889,-55.931943999999994,Manihot esculenta Crantz
34,1302684400,-14.2667,-47.5167,Manihot esculenta Crantz
35,1302679217,-16.3,-49.2833,Manihot esculenta Crantz
36,1302656084,-9.0,-63.233332999999995,Manihot esculenta Crantz
37,1302656062,-15.466667000000001,-58.583332999999996,Manihot esculenta Crantz
38,1302656049,-16.13,-49.67,Manihot esculenta Crantz
39,1302656027,-15.72,-48.73,Manihot esculenta Crantz
40,1302655987,-16.43,-49.17,Manihot esculenta Crantz
41,1302655964,-17.82,-51.13,Manihot esculenta Crantz
42,1302655937,-16.17,-49.08,Manihot esculenta Crantz
43,1302550451,-10.3,-48.93,Manihot esculenta Crantz
44,1302550442,-6.2170000000000005,-47.35,Manihot esculenta Crantz
45,1302550435,-14.65,-49.22,Manihot esculenta Crantz
46,1302550434,-15.9,-50.3,Manihot esculenta Crantz
47,1302550431,-9.567,-63.08,Manihot esculenta Crantz
48,1302550425,-16.5,-49.22,Manihot esculenta Crantz
49,1302550409,-13.883,-49.13,Manihot esculenta Crantz
50,1302550407,-9.933,-67.9,Manihot esculenta Crantz
51,1302550404,-10.0,-48.75,Manihot esculenta Crantz
52,1302550401,-9.15,-48.55,Manihot esculenta Crantz
53,1302550398,-10.667,-67.57,Manihot esculenta Crantz
54,1302550397,-9.567,-63.08,Manihot esculenta Crantz
55,1302550395,-7.5329999999999995,-48.33,Manihot esculenta Crantz
56,1302550394,-15.833,-49.0,Manihot esculenta Crantz
57,1302550393,-10.467,-49.03,Manihot esculenta Crantz
58,1302550392,-6.2829999999999995,-47.33,Manihot esculenta Crantz
59,1302550390,-10.3,-48.95,Manihot esculenta Crantz
60,1302550388,-9.267000000000001,-64.4,Manihot esculenta Crantz
61,1302550386,-9.267000000000001,-64.4,Manihot esculenta Crantz
62,1302550385,-6.2829999999999995,-47.35,Manihot esculenta Crantz
63,1302550384,-13.367,-49.13,Manihot esculenta Crantz
64,1302550383,-11.567,-61.28,Manihot esculenta Crantz
65,1302550382,-16.583,-49.17,Manihot esculenta Crantz
66,1302550379,-10.683,-48.95,Manihot esculenta Crantz
67,1302550377,-9.633,-67.6,Manihot esculenta Crantz
68,1302550376,-10.567,-49.03,Manihot esculenta Crantz
69,1302550375,-10.567,-62.37,Manihot esculenta Crantz
70,1302550372,-13.633,-49.07,Manihot esculenta Crantz
71,1302550371,-9.7,-48.62,Manihot esculenta Crantz
72,1302550370,-9.367,-48.55,Manihot esculenta Crantz
73,1302550369,-15.8,-48.83,Manihot esculenta Crantz
74,1302550368,-11.383,-61.67,Manihot esculenta Crantz
75,1302550366,-13.883,-49.12,Manihot esculenta Crantz
76,1302550365,-16.0,-49.15,Manihot esculenta Crantz
77,1302550364,-9.933,-67.78,Manihot esculenta Crantz
78,1302550363,-9.633,-67.6,Manihot esculenta Crantz
79,1302550362,-16.083,-49.07,Manihot esculenta Crantz
80,1302550361,-16.38,-52.0,Manihot esculenta Crantz
81,1302550360,-9.833,-67.57,Manihot esculenta Crantz
82,1302550359,-9.533,-48.53,Manihot esculenta Crantz
83,1302550357,-16.533,-49.13,Manihot esculenta Crantz
84,1302550356,-6.4670000000000005,-47.47,Manihot esculenta Crantz
85,1302550355,-16.35,-49.37,Manihot esculenta Crantz
86,1302550354,-10.567,-62.37,Manihot esculenta Crantz
87,1302550353,-14.0,-59.73,Manihot esculenta Crantz
88,1302550352,-13.9,-59.73,Manihot esculenta Crantz
89,1302550351,-9.667,-63.08,Manihot esculenta Crantz
90,1302550350,-11.567,-61.28,Manihot esculenta Crantz
91,1302550349,-16.383,-49.13,Manihot esculenta Crantz
92,1302550348,-13.9,-59.73,Manihot esculenta Crantz
93,1302550346,-16.35,-49.38,Manihot esculenta Crantz
94,1302550345,-7.917000000000001,-48.42,Manihot esculenta Crantz
95,1302550344,-9.567,-48.55,Manihot esculenta Crantz
96,1302550343,-10.333,-48.97,Manihot esculenta Crantz
97,1302550342,-9.732999999999999,-68.12,Manihot esculenta Crantz
98,1302550341,-14.0,-59.73,Manihot esculenta Crantz
99,1302550337,-9.732999999999999,-63.12,Manihot esculenta Crantz
100,1302550336,-14.033,-59.72,Manihot esculenta Crantz
101,1302550335,-9.917,-67.55,Manihot esculenta Crantz
102,1302550334,-16.6,-49.22,Manihot esculenta Crantz
103,1302550333,-9.933,-67.9,Manihot esculenta Crantz
104,1302550332,-9.95,-67.88,Manihot esculenta Crantz
105,1302550331,-11.467,-61.43,Manihot esculenta Crantz
106,1302550330,-9.933,-67.8,Manihot esculenta Crantz
107,1302550328,-16.367,-49.35,Manihot esculenta Crantz
108,1302550327,-14.867,-59.43,Manihot esculenta Crantz
109,1302550326,-11.75,-61.08,Manihot esculenta Crantz
110,1302550325,-14.3,-59.6,Manihot esculenta Crantz
111,1302550324,-10.565999999999999,-49.03,Manihot esculenta Crantz
112,1302550323,-9.267000000000001,-68.55,Manihot esculenta Crantz
113,1302550322,-9.95,-67.88,Manihot esculenta Crantz
114,1302550320,-9.982999999999999,-67.55,Manihot esculenta Crantz
115,1302550319,-16.35,-49.47,Manihot esculenta Crantz
116,1302550318,-8.833,-63.93,Manihot esculenta Crantz
117,1302550317,-9.3,-64.55,Manihot esculenta Crantz
118,1302550313,-11.617,-61.2,Manihot esculenta Crantz
119,1302550312,-14.833,-59.43,Manihot esculenta Crantz
120,1302550311,-15.333,-59.22,Manihot esculenta Crantz
121,1302550309,-11.75,-61.08,Manihot esculenta Crantz
122,1302550308,-9.7,-67.55,Manihot esculenta Crantz
123,1302550307,-9.3,-64.55,Manihot esculenta Crantz
124,1302550306,-9.35,-63.13,Manihot esculenta Crantz
125,1302550305,-16.25,-49.07,Manihot esculenta Crantz
126,1302550298,-15.667,-55.5,Manihot esculenta Crantz
127,1302550297,-11.617,-61.2,Manihot esculenta Crantz
128,1302550296,-15.417,-57.93,Manihot esculenta Crantz
129,1302550295,-9.8,-67.98,Manihot esculenta Crantz
130,1302550294,-14.35,-59.58,Manihot esculenta Crantz
131,1302550292,-15.417,-57.93,Manihot esculenta Crantz
132,1302550291,-14.15,-59.73,Manihot esculenta Crantz
133,1302550286,-10.083,-67.53,Manihot esculenta Crantz
134,1302550273,-13.633,-48.78,Manihot esculenta Crantz
135,1302550248,-6.117000000000001,-47.35,Manihot esculenta Crantz
136,1302549772,-14.38,-48.5,Manihot esculenta Crantz
137,1302549717,-15.72,-48.73,Manihot esculenta Crantz
138,1302549711,-15.75,-48.75,Manihot esculenta Crantz
139,1302549707,-15.75,-48.75,Manihot esculenta Crantz
140,1302549706,-16.17,-49.08,Manihot esculenta Crantz
141,1302549697,-17.82,-51.13,Manihot esculenta Crantz
142,1302549675,-16.43,-49.17,Manihot esculenta Crantz
143,1302549673,-16.13,-49.67,Manihot esculenta Crantz
144,1302549671,-17.82,-51.13,Manihot esculenta Crantz
145,1302549664,-14.65,-67.8167,Manihot esculenta Crantz
146,1302549662,-14.5,-49.0,Manihot esculenta Crantz
147,1302547318,-16.1,-48.266667,Manihot esculenta Crantz
148,1302547308,-6.283333,-47.333333,Manihot esculenta Crantz
149,1302547291,-6.283333,-47.333333,Manihot esculenta Crantz
150,1302547290,-7.9166669999999995,-48.416667,Manihot esculenta Crantz
151,1302547288,-16.583333,-49.75,Manihot esculenta Crantz
152,1302547286,-10.466667,-49.033333,Manihot esculenta Crantz
153,1302547281,-16.35,-49.466667,Manihot esculenta Crantz
154,1302547278,-9.366667,-48.55,Manihot esculenta Crantz
155,1302547276,-14.583332999999998,-48.95,Manihot esculenta Crantz
156,1302547268,-13.633332999999999,-49.066666999999995,Manihot esculenta Crantz
157,1302547266,-7.533333,-48.333333,Manihot esculenta Crantz
158,1302547265,-13.633332999999999,-48.783333,Manihot esculenta Crantz
159,1302547262,-9.7,-67.55,Manihot esculenta Crantz
160,1302547261,-6.116667,-47.35,Manihot esculenta Crantz
161,1302547260,-10.3,-48.95,Manihot esculenta Crantz
162,1302547258,-16.366667,-49.35,Manihot esculenta Crantz
163,1302547257,-16.5,-49.216667,Manihot esculenta Crantz
164,1302547256,-10.566667,-49.033333,Manihot esculenta Crantz
165,1302547254,-10.683333,-48.95,Manihot esculenta Crantz
166,1302547253,-6.216667,-47.35,Manihot esculenta Crantz
167,1302547252,-9.516667,-68.43333299999999,Manihot esculenta Crantz
168,1302547247,-9.566667,-48.55,Manihot esculenta Crantz
169,1302547244,-9.366667,-48.55,Manihot esculenta Crantz
170,1302547242,-14.65,-49.216667,Manihot esculenta Crantz
171,1302547241,-14.883332999999999,-59.433333,Manihot esculenta Crantz
172,1302547240,-10.3,-48.95,Manihot esculenta Crantz
173,1302547238,-13.9,-59.733332999999995,Manihot esculenta Crantz
174,1302547237,-9.566667,-63.083332999999996,Manihot esculenta Crantz
175,1302547236,-9.95,-67.883333,Manihot esculenta Crantz
176,1302547235,-16.35,-49.383333,Manihot esculenta Crantz
177,1302547234,-10.3,-48.933333000000005,Manihot esculenta Crantz
178,1302547233,-9.733333,-63.11666700000001,Manihot esculenta Crantz
179,1302547232,-16.6,-49.216667,Manihot esculenta Crantz
180,1302547231,-9.7,-67.56666700000001,Manihot esculenta Crantz
181,1302547229,-16.0,-49.15,Manihot esculenta Crantz
182,1302547228,-9.7,-48.616667,Manihot esculenta Crantz
183,1302547227,-7.7,-48.383333,Manihot esculenta Crantz
184,1302547226,-6.466667,-47.466667,Manihot esculenta Crantz
185,1302547224,-15.333332999999998,-59.216667,Manihot esculenta Crantz
186,1302547223,-9.55,-63.1,Manihot esculenta Crantz
187,1302547221,-9.833333,-67.56666700000001,Manihot esculenta Crantz
188,1302547220,-6.283333,-47.35,Manihot esculenta Crantz
189,1302547219,-13.833332999999998,-60.15,Manihot esculenta Crantz
190,1302547218,-15.9,-50.3,Manihot esculenta Crantz
191,1302547217,-13.366667000000001,-49.133333,Manihot esculenta Crantz
192,1302547216,-9.6,-67.56666700000001,Manihot esculenta Crantz
193,1302547215,-9.983333,-67.85,Manihot esculenta Crantz
194,1302547214,-9.8,-67.983333,Manihot esculenta Crantz
195,1302547213,-16.533333,-49.133333,Manihot esculenta Crantz
196,1302547212,-14.3,-59.65,Manihot esculenta Crantz
197,1302547211,-15.833332999999998,-49.0,Manihot esculenta Crantz
198,1302547210,-11.466667,-61.433333,Manihot esculenta Crantz
199,1302547209,-13.883332999999999,-49.133333,Manihot esculenta Crantz
200,1302547208,-14.15,-59.733332999999995,Manihot esculenta Crantz
201,1302547207,-9.716667,-68.1,Manihot esculenta Crantz
202,1302547206,-12.25,-61.416667000000004,Manihot esculenta Crantz
203,1302547205,-16.466667,-49.45,Manihot esculenta Crantz
