,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2290845938,18.333333,99.866667,Mangifera sylvatica Roxb.
1,2290845873,21.833333,92.166667,Mangifera sylvatica Roxb.
2,2290529833,17.0,101.666667,Mangifera sylvatica Roxb.
3,2290027665,25.3,91.7,Mangifera sylvatica Roxb.
4,2289790388,17.0,101.666667,Mangifera sylvatica Roxb.
5,2289559080,23.483333,92.93333299999999,Mangifera sylvatica Roxb.
6,2289282954,19.333333,98.833333,Mangifera sylvatica Roxb.
7,2287340608,19.333333,98.833333,Mangifera sylvatica Roxb.
8,2287298886,19.333333,98.833333,Mangifera sylvatica Roxb.
9,1304359151,21.833333,92.166667,Mangifera sylvatica Roxb.
10,1304359126,17.0,101.666667,Mangifera sylvatica Roxb.
11,1304065989,22.555882,99.932102,Mangifera sylvatica Roxb.
12,1304065979,24.615701,100.709787,Mangifera sylvatica Roxb.
13,1304065973,22.555882,99.932102,Mangifera sylvatica Roxb.
14,1304000622,24.580446,99.92854,Mangifera sylvatica Roxb.
15,919615386,23.880344,100.09275600000001,Mangifera sylvatica Roxb.
16,919460246,21.475834,101.56752,Mangifera sylvatica Roxb.
17,919460224,22.555882,99.932102,Mangifera sylvatica Roxb.
18,919460212,21.475834,101.56752,Mangifera sylvatica Roxb.
19,919460189,21.475834,101.56752,Mangifera sylvatica Roxb.
20,919460183,21.475834,101.56752,Mangifera sylvatica Roxb.
21,919460167,21.475834,101.56752,Mangifera sylvatica Roxb.
22,694338421,17.0,101.66666,Mangifera sylvatica Roxb.
23,685748583,29.519694,78.943382,Mangifera sylvatica Roxb.
