,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2286514919,35.5,46.15,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
1,2286513236,38.82,38.67,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
2,2286513041,35.5,46.15,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
3,2286512974,34.75,45.07,Aegilops speltoides subsp. speltoides
4,2286510929,37.31,42.22,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
5,2286508864,33.62,35.45,Aegilops speltoides subsp. speltoides
6,2286508642,35.58,43.0,Aegilops speltoides subsp. speltoides
7,2286508530,33.62,35.45,Aegilops speltoides subsp. speltoides
8,2286508489,36.92,40.27,Aegilops speltoides subsp. speltoides
9,2286508461,35.2,36.85,Aegilops speltoides subsp. speltoides
10,2286508286,35.5,46.15,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
11,2286508258,35.5,46.15,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
12,2286507944,36.92,40.27,Aegilops speltoides subsp. speltoides
13,2286507209,33.62,35.45,Aegilops speltoides subsp. speltoides
14,2286506961,35.5,46.15,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
15,2286505712,36.89,38.24,Aegilops speltoides subsp. speltoides
16,2286505389,36.9,40.24,Aegilops speltoides subsp. speltoides
17,2286505270,36.89,36.72,Aegilops speltoides subsp. speltoides
18,2286503666,36.89,38.24,Aegilops speltoides subsp. speltoides
19,2286503554,38.05,40.0,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
20,2286502413,34.75,45.07,Aegilops speltoides subsp. speltoides
21,2286501365,35.58,43.0,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
22,2286500818,35.58,43.0,Aegilops speltoides subsp. speltoides
23,2286500558,35.48,35.95,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
24,2286500454,34.75,45.07,Aegilops speltoides subsp. speltoides
25,2286500034,34.75,45.07,Aegilops speltoides subsp. speltoides
26,2286499616,33.62,35.45,Aegilops speltoides subsp. speltoides
27,2286499532,35.58,43.0,Aegilops speltoides subsp. speltoides
28,2286499464,35.58,43.0,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
29,2286499252,36.89,36.72,Aegilops speltoides subsp. speltoides
30,2286498746,34.75,45.07,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
31,2286496995,35.48,35.95,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
32,2286496919,34.75,45.07,Aegilops speltoides subsp. speltoides
33,2286496752,35.48,35.95,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
34,2286496593,34.75,45.07,Aegilops speltoides subsp. speltoides
35,2242478048,32.55,34.93333,Aegilops speltoides var. speltoides
36,2242478046,32.48333,35.08333,Aegilops speltoides var. speltoides
37,2242478045,32.55,34.93333,Aegilops speltoides subsp. speltoides
38,2242478044,35.11667,36.11667,Aegilops speltoides var. speltoides
39,2242478043,32.55,34.93333,Aegilops speltoides var. speltoides
40,2242478042,32.48333,35.08333,Aegilops speltoides var. speltoides
41,2242478041,32.55,34.93333,Aegilops speltoides var. speltoides
42,2242478040,35.11667,36.11667,Aegilops speltoides var. speltoides
43,2242478039,32.55,34.93333,Aegilops speltoides var. speltoides
44,2242478038,32.48333,35.08333,Aegilops speltoides var. speltoides
45,2242478037,32.55,34.93333,Aegilops speltoides var. speltoides
46,2242478036,32.48333,35.08333,Aegilops speltoides var. speltoides
47,2242478035,35.11667,36.11667,Aegilops speltoides var. speltoides
48,2242478034,32.55,34.93333,Aegilops speltoides var. speltoides
49,2242478032,32.48333,35.08333,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
50,2242478031,32.48333,35.08333,Aegilops speltoides var. speltoides
51,2242478030,32.48333,35.08333,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
52,2242478029,35.11667,36.11667,Aegilops speltoides var. speltoides
53,2242478028,32.55,34.93333,Aegilops speltoides var. speltoides
54,2242478027,35.11667,36.11667,Aegilops speltoides var. speltoides
55,2242478026,32.55,34.93333,Aegilops speltoides subsp. speltoides
56,2242478025,35.11667,36.11667,Aegilops speltoides var. speltoides
57,2242478024,32.55,34.93333,Aegilops speltoides var. speltoides
58,2242478023,35.11667,36.11667,Aegilops speltoides var. speltoides
59,2242478022,32.55,34.93333,Aegilops speltoides subsp. speltoides
60,2242478021,35.11667,36.11667,Aegilops speltoides var. speltoides
61,2242478020,32.48333,35.08333,Aegilops speltoides var. speltoides
62,2242478019,32.55,34.93333,Aegilops speltoides var. speltoides
63,2242478018,32.48333,35.08333,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
64,2242478017,32.55,34.93333,Aegilops speltoides var. speltoides
65,2242478016,35.11667,36.11667,Aegilops speltoides var. speltoides
66,2242478014,32.48333,35.08333,Aegilops speltoides subsp. ligustica (Savign.) Zhuk.
67,2242478013,32.55,34.93333,Aegilops speltoides var. speltoides
