,gbifID,decimalLatitude,decimalLongitude,acceptedScientificName
0,2290660164,30.716666999999998,35.65,Triticum urartu Thumanjan ex Gandilyan
1,2290538535,30.716666999999998,35.65,Triticum urartu Thumanjan ex Gandilyan
2,2289330028,30.716666999999998,35.65,Triticum urartu Thumanjan ex Gandilyan
3,1563629060,32.55,48.866667,Triticum urartu Thumanjan ex Gandilyan
4,1563613189,32.55,48.866667,Triticum urartu Thumanjan ex Gandilyan
5,1563583381,37.083333,40.75,Triticum urartu Thumanjan ex Gandilyan
6,1563551335,36.116667,36.5,Triticum urartu Thumanjan ex Gandilyan
7,1563531827,37.033333,41.966667,Triticum urartu Thumanjan ex Gandilyan
8,1563509878,36.5,37.0,Triticum urartu Thumanjan ex Gandilyan
9,1563507524,33.666667,36.033333,Triticum urartu Thumanjan ex Gandilyan
10,1563496816,37.066666999999995,40.666667,Triticum urartu Thumanjan ex Gandilyan
11,1563493703,32.633333,36.766667,Triticum urartu Thumanjan ex Gandilyan
12,1563491695,37.1,42.116667,Triticum urartu Thumanjan ex Gandilyan
13,1304916623,33.65,46.416666,Triticum urartu Thumanjan ex Gandilyan
14,1304916615,37.5528,45.092447,Triticum urartu Thumanjan ex Gandilyan
15,1304916561,33.65,46.416666,Triticum urartu Thumanjan ex Gandilyan
16,1304916553,35.634578000000005,46.865168,Triticum urartu Thumanjan ex Gandilyan
17,1304916549,33.65,46.416666,Triticum urartu Thumanjan ex Gandilyan
18,1304916523,34.469049,46.729296000000005,Triticum urartu Thumanjan ex Gandilyan
19,1304916519,34.469049,46.729296000000005,Triticum urartu Thumanjan ex Gandilyan
20,1304836356,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
21,1304836353,36.933333000000005,38.916667,Triticum urartu Thumanjan ex Gandilyan
22,1304836351,37.077778,40.680556,Triticum urartu Thumanjan ex Gandilyan
23,1304836349,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
24,1304836343,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
25,1304836341,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
26,1304836339,37.716667,39.466667,Triticum urartu Thumanjan ex Gandilyan
27,1304836335,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
28,1304836333,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
29,1304836332,36.981944,41.883333,Triticum urartu Thumanjan ex Gandilyan
30,1304836329,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
31,1304836327,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
32,1304836325,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
33,1304836324,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
34,1304836323,37.116667,41.683333000000005,Triticum urartu Thumanjan ex Gandilyan
35,1304836322,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
36,1304836321,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
37,1304836318,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
38,1304836317,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
39,1304836315,33.672222,36.047222,Triticum urartu Thumanjan ex Gandilyan
40,1304836314,37.616667,38.983333,Triticum urartu Thumanjan ex Gandilyan
41,1304836311,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
42,1304836309,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
43,1304836308,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
44,1304836307,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
45,1304836306,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
46,1304836305,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
47,1304836304,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
48,1304836302,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
49,1304836301,37.1,41.133333,Triticum urartu Thumanjan ex Gandilyan
50,1304836300,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
51,1304836299,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
52,1304836298,37.233333,39.683333000000005,Triticum urartu Thumanjan ex Gandilyan
53,1304836297,37.233333,39.733333,Triticum urartu Thumanjan ex Gandilyan
54,1304836296,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
55,1304836295,33.933333000000005,36.1,Triticum urartu Thumanjan ex Gandilyan
56,1304836294,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
57,1304836293,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
58,1304836292,37.216667,39.55,Triticum urartu Thumanjan ex Gandilyan
59,1304836290,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
60,1304836289,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
61,1304836288,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
62,1304836287,37.216667,40.1,Triticum urartu Thumanjan ex Gandilyan
63,1304836286,37.116667,41.033333,Triticum urartu Thumanjan ex Gandilyan
64,1304836285,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
65,1304836284,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
66,1304836283,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
67,1304836282,37.216667,40.15,Triticum urartu Thumanjan ex Gandilyan
68,1304836281,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
69,1304836280,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
70,1304836279,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
71,1304836278,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
72,1304836276,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
73,1304836275,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
74,1304836274,37.113889,40.793333000000004,Triticum urartu Thumanjan ex Gandilyan
75,1304836273,37.233333,39.683333000000005,Triticum urartu Thumanjan ex Gandilyan
76,1304836272,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
77,1304836271,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
78,1304836270,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
79,1304836269,36.4,44.2,Triticum urartu Thumanjan ex Gandilyan
80,1304836268,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
81,1304836266,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
82,1304836265,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
83,1304836264,36.416667,44.366667,Triticum urartu Thumanjan ex Gandilyan
84,1304836263,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
85,1304836262,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
86,1304836261,32.633333,36.766667,Triticum urartu Thumanjan ex Gandilyan
87,1304836260,37.233333,39.683333000000005,Triticum urartu Thumanjan ex Gandilyan
88,1304836259,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
89,1304836258,37.116667,41.683333000000005,Triticum urartu Thumanjan ex Gandilyan
90,1304836257,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
91,1304836256,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
92,1304836255,33.933333000000005,36.1,Triticum urartu Thumanjan ex Gandilyan
93,1304836254,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
94,1304836253,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
95,1304836252,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
96,1304836251,37.216667,40.1,Triticum urartu Thumanjan ex Gandilyan
97,1304836250,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
98,1304836249,33.933333000000005,36.1,Triticum urartu Thumanjan ex Gandilyan
99,1304836248,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
100,1304836247,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
101,1304836246,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
102,1304836245,37.2,40.6,Triticum urartu Thumanjan ex Gandilyan
103,1304836244,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
104,1304836243,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
105,1304836242,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
106,1304836241,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
107,1304836240,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
108,1304836239,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
109,1304836238,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
110,1304836237,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
111,1304836236,37.216667,40.15,Triticum urartu Thumanjan ex Gandilyan
112,1304836235,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
113,1304836234,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
114,1304836233,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
115,1304836232,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
116,1304836231,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
117,1304836230,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
118,1304836229,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
119,1304836228,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
120,1304836227,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
121,1304836226,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
122,1304836225,37.1,41.133333,Triticum urartu Thumanjan ex Gandilyan
123,1304836224,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
124,1304836223,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
125,1304836222,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
126,1304836221,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
127,1304836220,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
128,1304836219,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
129,1304836218,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
130,1304836217,37.183333000000005,41.95,Triticum urartu Thumanjan ex Gandilyan
131,1304836215,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
132,1304836214,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
133,1304836213,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
134,1304836212,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
135,1304836211,36.5,37.0,Triticum urartu Thumanjan ex Gandilyan
136,1304836210,36.933333000000005,38.916667,Triticum urartu Thumanjan ex Gandilyan
137,1304836209,37.105833000000004,42.124167,Triticum urartu Thumanjan ex Gandilyan
138,1304836208,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
139,1304836207,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
140,1304836205,37.116667,41.683333000000005,Triticum urartu Thumanjan ex Gandilyan
141,1304836204,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
142,1304836203,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
143,1304836202,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
144,1304836201,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
145,1304836200,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
146,1304836199,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
147,1304836198,34.066666999999995,36.166667,Triticum urartu Thumanjan ex Gandilyan
148,1304836197,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
149,1304836196,33.933333000000005,36.1,Triticum urartu Thumanjan ex Gandilyan
150,1304836194,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
151,1304836193,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
152,1304836192,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
153,1304836191,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
154,1304836190,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
155,1304836189,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
156,1304836187,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
157,1304836186,37.216667,40.1,Triticum urartu Thumanjan ex Gandilyan
158,1304836185,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
159,1304836184,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
160,1304836183,34.016667,36.05,Triticum urartu Thumanjan ex Gandilyan
161,1304836182,33.933333000000005,36.1,Triticum urartu Thumanjan ex Gandilyan
162,1304836181,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
163,1304836179,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
164,1304836178,37.216667,40.116667,Triticum urartu Thumanjan ex Gandilyan
165,1304836177,37.216667,40.016667,Triticum urartu Thumanjan ex Gandilyan
166,1304836176,37.2,39.8,Triticum urartu Thumanjan ex Gandilyan
167,1304836175,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
168,1304836174,34.033333,36.166667,Triticum urartu Thumanjan ex Gandilyan
169,1304836173,37.075,41.218333,Triticum urartu Thumanjan ex Gandilyan
170,1304836170,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
171,1304836169,34.066666999999995,46.5,Triticum urartu Thumanjan ex Gandilyan
172,1304836168,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
173,1304836167,34.133333,36.133333,Triticum urartu Thumanjan ex Gandilyan
174,1304836163,36.933333000000005,38.916667,Triticum urartu Thumanjan ex Gandilyan
